chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
512,64,16,11,0,0,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,942.2956795
32,2,16,15,1,0,1,"(0, 3, 4, 1, 2)",5,0.0,10.0,10,1070.2716325000001
4,2,256,6,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,950.312247
128,8,32,2,0,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,980.4021065
4,2,32,15,1,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,612.4978415
8,2,8,2,0,1,0,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,670.6325879999999
8,4,64,17,1,0,1,"(3, 2, 1, 4, 0)",5,0.0,10.0,10,1066.4696515
256,4,64,2,1,1,0,"(4, 3, 1, 2, 0)",5,0.0,10.0,10,984.9575084999999
1024,1,32,6,0,0,0,"(4, 0, 3, 2, 1)",5,0.0,10.0,10,996.0812165
32,16,128,15,1,0,0,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,1037.109293
64,1,32,14,1,0,0,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,1060.6550575
128,2,8,2,0,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,999.364317
128,1,256,19,0,0,1,"(1, 2, 4, 0, 3)",5,0.0,10.0,10,948.476622
512,8,32,19,2,0,0,"(1, 4, 2, 0, 3)",5,0.0,10.0,10,1033.9834895
128,64,8,4,0,0,1,"(4, 0, 1, 2, 3)",5,0.0,10.0,10,941.686766
256,8,64,18,0,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,1005.031543
64,8,2,12,0,1,0,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,618.5064709999999
512,2,4,19,0,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,942.257389
16,1,1,15,0,0,0,"(4, 3, 0, 1, 2)",5,0.0,10.0,10,108.46884700000001
128,1,8,17,2,1,1,"(2, 4, 0, 1, 3)",5,0.0,10.0,10,1005.3368295
256,4,256,20,0,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,970.14427
32,8,4,8,2,0,1,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,644.2744605
512,2,128,3,0,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,1004.3543344999999
512,128,8,10,0,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,980.1099465
128,2,32,2,1,0,0,"(3, 0, 4, 2, 1)",5,0.0,10.0,10,1009.9141075
32,1,64,5,0,1,1,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,947.659849
512,64,32,2,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,952.8266635
4,1,256,8,1,0,1,"(1, 3, 4, 0, 2)",5,0.0,10.0,10,993.777408
64,16,256,2,1,1,0,"(0, 3, 4, 1, 2)",5,0.0,10.0,10,978.744161
128,1,8,2,1,0,1,"(0, 3, 2, 4, 1)",5,0.0,10.0,10,969.7741795
256,128,128,8,2,0,1,"(4, 2, 1, 0, 3)",5,0.0,10.0,10,989.7684975
256,64,128,5,0,0,0,"(3, 1, 2, 4, 0)",5,0.0,10.0,10,998.8438375
1024,128,32,12,2,0,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,1003.5737389999999
512,8,32,4,0,1,1,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,947.9135495
512,4,128,12,2,1,1,"(4, 2, 3, 0, 1)",5,0.0,10.0,10,984.098342
128,8,4,17,2,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,991.7611695
128,4,4,9,1,1,0,"(4, 0, 2, 3, 1)",5,0.0,10.0,10,1039.314476
8,2,4,17,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,212.694546
16,4,1,18,2,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,119.74737250000001
64,1,8,10,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,942.5395415
512,16,2,16,2,1,1,"(3, 0, 4, 1, 2)",5,0.0,10.0,10,1032.179602
32,4,8,16,2,0,1,"(4, 2, 0, 3, 1)",5,0.0,10.0,10,944.8926145
64,1,4,11,0,1,0,"(4, 1, 0, 2, 3)",5,0.0,10.0,10,1023.234559
16,8,64,11,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,993.2403815
2,1,16,10,2,1,0,"(1, 2, 4, 0, 3)",5,0.0,10.0,10,208.21243750000002
4,2,64,10,2,1,0,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,1035.6105105
1024,16,128,2,1,1,0,"(3, 4, 0, 2, 1)",5,0.0,10.0,10,993.4410690000001
1024,32,8,17,1,0,0,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,1036.8584415
512,8,8,15,1,0,0,"(1, 3, 2, 4, 0)",5,0.0,10.0,10,1056.6934904999998
256,128,256,20,0,0,0,"(0, 2, 4, 3, 1)",5,0.0,10.0,10,1051.1073525
64,4,4,13,2,0,0,"(2, 4, 3, 0, 1)",5,0.0,10.0,10,1038.5009435000002
256,8,4,13,2,0,0,"(4, 2, 3, 0, 1)",5,0.0,10.0,10,1000.8126855
256,1,64,5,0,1,1,"(1, 4, 2, 3, 0)",5,0.0,10.0,10,993.9020805
64,16,128,10,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1006.49297
64,32,1,17,2,0,1,"(4, 3, 1, 2, 0)",5,0.0,10.0,10,390.846751
256,2,4,20,0,1,1,"(2, 4, 0, 1, 3)",5,0.0,10.0,10,949.2832635
32,1,2,8,2,1,1,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,383.4935895
512,64,32,16,1,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,997.9991115
256,64,4,13,0,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,948.424814
256,4,64,7,2,1,1,"(3, 2, 1, 4, 0)",5,0.0,10.0,10,974.9403755
1024,64,16,2,0,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,1001.5821364999999
256,4,16,2,0,1,0,"(3, 2, 1, 4, 0)",5,0.0,10.0,10,1001.286868
64,2,8,5,0,0,1,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,993.9899089999999
64,4,8,6,0,1,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,942.085557
64,8,4,4,2,1,0,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,1036.624986
1024,512,256,17,2,1,0,"(0, 4, 1, 2, 3)",5,0.0,10.0,10,1031.6137045
1024,32,32,19,0,1,0,"(4, 2, 1, 0, 3)",5,0.0,10.0,10,1004.577844
1024,2,2,19,1,1,0,"(0, 4, 3, 1, 2)",5,0.0,10.0,10,1043.408147
512,16,32,3,1,0,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,994.0401305
1024,1,64,5,0,1,0,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,946.6779495
128,64,8,6,0,1,1,"(3, 0, 2, 4, 1)",5,0.0,10.0,10,991.8763349999999
256,8,4,6,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,1035.9976040000001
1024,16,64,12,2,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,1000.5506925
64,16,8,12,0,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,947.9533435000001
128,32,32,13,2,1,1,"(3, 4, 1, 0, 2)",5,0.0,10.0,10,1005.4553225
1024,16,1,11,2,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,992.6600920000001
1024,4,64,15,2,0,1,"(2, 0, 4, 1, 3)",5,0.0,10.0,10,1066.75619
8,4,256,6,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,1004.2741535
4,2,128,9,1,1,0,"(4, 2, 1, 0, 3)",5,0.0,10.0,10,1037.969023
128,64,8,2,1,0,0,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,998.22696
512,64,128,6,1,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,1036.7739824999999
64,1,4,9,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,946.948046
512,4,256,17,0,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,968.248617
128,8,1,15,2,0,1,"(1, 3, 4, 2, 0)",5,0.0,10.0,10,628.7755135
1024,16,16,20,1,0,1,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,982.0391945
512,1,64,13,1,0,0,"(0, 3, 4, 2, 1)",5,0.0,10.0,10,1044.185902
256,2,128,15,1,1,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,1041.0192975
128,4,256,11,2,1,1,"(0, 2, 3, 4, 1)",5,0.0,10.0,10,988.120987
1024,512,256,5,2,0,0,"(0, 2, 4, 1, 3)",5,0.0,10.0,10,1046.3872314999999
16,4,2,16,1,0,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,204.1588405
512,64,256,14,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,973.736042
1024,1,128,3,1,0,1,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,934.5358269999999
8,4,8,10,1,0,1,"(1, 2, 4, 3, 0)",5,0.0,10.0,10,371.469525
16,4,64,11,1,1,1,"(4, 2, 3, 1, 0)",5,0.0,10.0,10,965.6007465
256,16,32,6,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,1057.2299604999998
16,4,32,5,1,1,1,"(2, 0, 4, 1, 3)",5,0.0,10.0,10,986.609903
128,4,64,19,0,0,0,"(2, 4, 3, 0, 1)",5,0.0,10.0,10,1003.4278115
256,8,128,13,0,0,1,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,962.965586
64,32,128,17,2,1,1,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,949.903644
16,1,1,19,0,0,1,"(1, 4, 2, 0, 3)",5,0.0,10.0,10,122.27822950000001
512,128,32,2,1,0,0,"(3, 1, 4, 2, 0)",5,0.0,10.0,10,1056.0214355
128,4,4,10,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,1042.3785475
256,32,2,18,0,0,1,"(1, 3, 4, 2, 0)",5,0.0,10.0,10,942.1985615000001
1024,64,64,13,1,0,0,"(4, 2, 0, 1, 3)",5,0.0,10.0,10,1090.526826
256,8,2,4,1,0,0,"(1, 2, 3, 4, 0)",5,0.0,10.0,10,1036.8646684999999
16,2,128,17,0,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,986.2114615
256,2,128,13,2,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,991.090337
512,16,64,9,2,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,972.5770785
128,8,32,12,0,0,0,"(0, 3, 4, 2, 1)",5,0.0,10.0,10,986.1007105
32,2,16,18,1,0,1,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,991.6463805
512,32,16,2,1,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,968.5303785
4,1,32,12,0,0,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,581.9649365
512,128,128,5,0,1,0,"(2, 1, 4, 0, 3)",5,0.0,10.0,10,1015.349804
1024,4,64,2,0,1,1,"(2, 4, 3, 1, 0)",5,0.0,10.0,10,949.4494950000001
16,1,256,8,2,0,0,"(4, 0, 1, 2, 3)",5,0.0,10.0,10,1036.6744815
256,32,1,16,0,0,0,"(3, 4, 0, 1, 2)",5,0.0,10.0,10,1040.9502965
512,32,1,7,2,0,1,"(1, 2, 4, 0, 3)",5,0.0,10.0,10,1025.0641074999999
64,8,1,14,2,0,1,"(4, 3, 0, 1, 2)",5,0.0,10.0,10,372.007295
8,2,64,18,1,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,1068.7108699999999
64,8,16,6,1,0,1,"(4, 0, 2, 1, 3)",5,0.0,10.0,10,991.4888565
256,1,16,10,1,0,0,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,1043.1812705
256,64,128,10,1,0,1,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,1017.6094800000001
1024,2,2,17,0,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,993.455275
64,1,1,5,0,1,0,"(3, 1, 4, 2, 0)",5,0.0,10.0,10,379.612292
512,128,1,9,0,0,1,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,942.452566
4,2,64,5,2,1,0,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,1039.877394
256,16,128,10,1,0,0,"(0, 2, 4, 3, 1)",5,0.0,10.0,10,1036.7696805
512,256,16,10,1,0,1,"(4, 0, 2, 1, 3)",5,0.0,10.0,10,1057.5984665
128,2,1,19,2,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,653.4001025
1024,512,1,17,1,1,1,"(4, 0, 2, 1, 3)",5,0.0,10.0,10,996.1919230000001
32,1,8,18,2,1,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,1047.333384
256,128,8,12,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,1054.377686
512,256,16,13,1,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,938.483824
256,16,2,4,2,0,0,"(0, 4, 3, 2, 1)",5,0.0,10.0,10,1039.9362135000001
512,256,2,15,0,0,0,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,998.8803785
256,4,64,11,0,0,0,"(3, 4, 0, 2, 1)",5,0.0,10.0,10,1020.5340995
128,32,4,18,1,1,0,"(4, 0, 3, 1, 2)",5,0.0,10.0,10,1036.3065265
512,64,32,12,2,0,0,"(1, 4, 2, 0, 3)",5,0.0,10.0,10,1040.5962424999998
512,128,8,20,1,1,0,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,1032.665333
2,1,8,3,2,1,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,509.984099
512,256,8,12,2,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1007.6610929999999
1024,2,4,2,2,0,0,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,1035.5067115
512,256,8,18,0,1,0,"(0, 3, 4, 2, 1)",5,0.0,10.0,10,941.7159485
128,4,128,8,0,1,0,"(4, 1, 2, 0, 3)",5,0.0,10.0,10,1003.419345
64,16,2,11,1,1,1,"(0, 3, 4, 2, 1)",5,0.0,10.0,10,632.4405325
256,16,64,20,1,0,0,"(0, 3, 4, 1, 2)",5,0.0,10.0,10,1034.2106805
32,2,2,9,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,362.760311
512,64,128,11,1,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,970.7206759999999
512,16,256,14,0,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,988.4913690000001
1024,4,64,15,2,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,994.2203995
1024,32,8,15,1,1,0,"(2, 4, 0, 1, 3)",5,0.0,10.0,10,1019.837878
64,2,4,10,0,0,0,"(2, 0, 4, 3, 1)",5,0.0,10.0,10,998.8624555
64,1,256,3,0,0,1,"(3, 4, 0, 2, 1)",5,0.0,10.0,10,944.9740815
256,1,4,5,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,997.789732
1024,1,64,16,2,0,0,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,975.894546
2,1,4,20,0,0,0,"(1, 4, 3, 2, 0)",5,0.0,10.0,10,99.2056955
1024,512,32,13,2,0,1,"(2, 1, 4, 3, 0)",5,0.0,10.0,10,1014.1084435
512,8,8,15,0,0,1,"(3, 2, 1, 4, 0)",5,0.0,10.0,10,949.158178
512,4,128,6,0,0,1,"(2, 1, 4, 0, 3)",5,0.0,10.0,10,963.2076199999999
8,4,128,2,1,1,0,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,990.093882
256,2,64,12,0,0,1,"(4, 2, 0, 3, 1)",5,0.0,10.0,10,943.7997705
128,8,64,5,0,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,997.0714674999999
8,2,128,9,1,1,1,"(2, 0, 3, 4, 1)",5,0.0,10.0,10,954.9901925
256,128,4,12,2,0,0,"(1, 3, 4, 0, 2)",5,0.0,10.0,10,1095.0464975
1024,512,2,4,0,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,974.8323345
128,4,1,4,2,1,0,"(0, 3, 1, 4, 2)",5,0.0,10.0,10,647.7341825
128,16,256,9,0,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,991.5053535
128,2,2,2,0,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,953.3585235
32,4,32,19,0,1,0,"(3, 2, 1, 4, 0)",5,0.0,10.0,10,997.309136
16,4,4,14,1,1,0,"(0, 2, 3, 4, 1)",5,0.0,10.0,10,382.658627
256,8,2,4,1,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,1036.927624
4,2,8,6,2,0,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,254.38507499999997
512,8,16,18,0,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,988.7262935
256,1,16,19,0,1,0,"(3, 0, 4, 2, 1)",5,0.0,10.0,10,986.524242
16,2,32,6,1,0,1,"(1, 3, 2, 4, 0)",5,0.0,10.0,10,990.0224975
1024,32,4,5,1,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,1088.491489
16,2,4,3,0,0,0,"(2, 1, 4, 0, 3)",5,0.0,10.0,10,374.882909
1024,1,32,15,0,0,0,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,1025.914851
32,16,2,9,2,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,378.5912295
32,4,16,8,2,0,1,"(1, 2, 4, 0, 3)",5,0.0,10.0,10,989.8783985
16,2,16,6,0,1,1,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,942.6025695000001
128,1,1,15,1,0,1,"(3, 0, 4, 1, 2)",5,0.0,10.0,10,681.520852
1024,1,1,4,2,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,1044.3370445
64,8,1,2,0,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,944.9308265
32,4,128,4,0,1,1,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,963.994585
1024,256,256,13,0,0,0,"(2, 0, 4, 1, 3)",5,0.0,10.0,10,949.5099190000001
8,1,16,8,0,0,0,"(4, 3, 0, 2, 1)",5,0.0,10.0,10,641.419151
512,256,256,8,2,1,1,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,1007.563725
1024,16,32,13,0,1,0,"(0, 4, 3, 2, 1)",5,0.0,10.0,10,1019.087358
32,1,32,13,0,0,0,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,988.849695
256,2,2,14,0,0,0,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,941.245002
256,64,8,7,0,0,0,"(1, 2, 3, 4, 0)",5,0.0,10.0,10,997.2158469999999
512,64,4,7,2,0,1,"(1, 4, 3, 0, 2)",5,0.0,10.0,10,1005.8648575
2,1,256,19,1,1,0,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,943.604913
512,256,8,14,0,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,942.5794000000001
64,2,256,11,0,1,1,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,991.717502
1024,128,64,4,1,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,999.5909475
256,1,8,15,2,0,1,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,990.000731
512,256,8,8,0,1,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,963.5849949999999
16,4,8,12,2,0,0,"(4, 2, 0, 3, 1)",5,0.0,10.0,10,665.2729465
16,8,128,17,1,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,993.6676570000001
16,2,128,8,0,1,1,"(0, 4, 2, 1, 3)",5,0.0,10.0,10,949.8404774999999
512,128,32,16,1,1,1,"(4, 0, 3, 2, 1)",5,0.0,10.0,10,1038.9291165
64,4,4,9,1,0,0,"(3, 4, 0, 1, 2)",5,0.0,10.0,10,992.1540645
32,2,8,3,0,0,0,"(4, 0, 2, 1, 3)",5,0.0,10.0,10,1000.6705875
256,64,128,9,2,0,1,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,947.173623
256,128,256,15,2,0,1,"(2, 0, 4, 3, 1)",5,0.0,10.0,10,994.626934
1024,4,32,14,0,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,993.040765
128,32,1,4,2,1,1,"(3, 1, 4, 0, 2)",5,0.0,10.0,10,598.191007
128,8,4,16,2,1,0,"(3, 0, 4, 1, 2)",5,0.0,10.0,10,1034.3891119999998
512,8,256,16,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,989.215761
64,4,2,15,1,1,1,"(4, 2, 3, 0, 1)",5,0.0,10.0,10,598.4354344999999
1024,64,32,20,2,1,1,"(1, 2, 3, 4, 0)",5,0.0,10.0,10,1033.1686895
512,2,16,20,0,0,0,"(2, 0, 1, 4, 3)",5,0.0,10.0,10,1037.145644
512,128,1,5,1,0,1,"(4, 2, 1, 3, 0)",5,0.0,10.0,10,943.3404619999999
256,2,16,11,1,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,965.3239785000001
128,4,2,14,0,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,967.12947
256,16,256,19,2,0,0,"(3, 4, 0, 1, 2)",5,0.0,10.0,10,1040.655514
1024,1,16,3,1,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,959.4186589999999
32,16,32,4,0,1,1,"(4, 2, 3, 1, 0)",5,0.0,10.0,10,943.8265650000001
1024,256,8,18,0,1,1,"(3, 4, 1, 0, 2)",5,0.0,10.0,10,942.193134
64,2,8,11,0,0,1,"(3, 1, 2, 4, 0)",5,0.0,10.0,10,944.4912850000001
64,2,4,2,0,1,0,"(2, 1, 0, 4, 3)",5,0.0,10.0,10,951.924229
32,16,128,8,1,1,1,"(0, 2, 1, 4, 3)",5,0.0,10.0,10,998.0820485
512,32,2,18,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1079.1321505
512,4,16,10,2,0,1,"(3, 4, 1, 0, 2)",5,0.0,10.0,10,1039.2358924999999
128,8,1,6,2,1,0,"(4, 0, 1, 2, 3)",5,0.0,10.0,10,627.1684244999999
1024,256,128,9,2,1,0,"(3, 4, 0, 1, 2)",5,0.0,10.0,10,1048.900732
256,8,32,7,2,1,1,"(1, 4, 3, 2, 0)",5,0.0,10.0,10,981.4744185
512,2,64,11,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1037.4487760000002
1024,32,256,9,1,0,0,"(4, 0, 3, 1, 2)",5,0.0,10.0,10,1049.68104
64,1,32,15,1,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,1039.5380495
128,4,4,16,2,1,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,1064.872757
16,8,64,17,1,1,1,"(4, 3, 2, 1, 0)",5,0.0,10.0,10,994.2302549999999
1024,1,128,14,1,1,1,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,1047.046838
256,1,8,9,1,0,0,"(4, 1, 2, 0, 3)",5,0.0,10.0,10,1047.450184
4,2,2,8,1,0,1,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,173.68253850000002
1024,64,4,16,2,1,0,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,1034.766878
1024,64,128,17,0,1,0,"(4, 1, 0, 2, 3)",5,0.0,10.0,10,959.1101675
16,8,16,14,2,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,1043.0016110000001
512,128,4,14,1,0,1,"(1, 2, 4, 3, 0)",5,0.0,10.0,10,943.4574835
128,1,2,8,1,1,0,"(2, 3, 1, 4, 0)",5,0.0,10.0,10,1033.2921569999999
16,4,16,16,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,1034.7486525
1024,16,128,4,0,1,1,"(1, 2, 3, 4, 0)",5,0.0,10.0,10,943.5796925
8,4,8,15,0,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,374.0844795
1024,256,8,8,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,997.7410424999999
128,1,256,2,1,0,0,"(3, 1, 2, 4, 0)",5,0.0,10.0,10,955.0295255000001
256,2,1,2,1,1,0,"(1, 2, 4, 0, 3)",5,0.0,10.0,10,990.7282095
512,256,128,3,0,1,0,"(2, 4, 1, 3, 0)",5,0.0,10.0,10,996.3200695
256,8,256,19,0,0,1,"(0, 4, 3, 1, 2)",5,0.0,10.0,10,944.9946809999999
1024,1,64,9,1,1,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,943.7344985
1024,1,256,6,0,1,0,"(4, 0, 2, 3, 1)",5,0.0,10.0,10,1001.8579984999999
512,64,1,3,2,1,1,"(2, 4, 3, 0, 1)",5,0.0,10.0,10,964.0580385
64,2,32,15,0,1,1,"(1, 4, 2, 0, 3)",5,0.0,10.0,10,993.2861785
64,8,4,7,2,0,1,"(3, 2, 1, 4, 0)",5,0.0,10.0,10,981.407447
1024,64,128,18,1,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1053.772183
256,64,2,3,2,1,1,"(0, 3, 4, 2, 1)",5,0.0,10.0,10,946.4199625
1024,4,8,16,0,1,0,"(2, 4, 1, 3, 0)",5,0.0,10.0,10,1038.496874
32,1,8,15,0,1,0,"(2, 0, 4, 3, 1)",5,0.0,10.0,10,1003.6496255
1024,128,1,6,0,1,1,"(2, 4, 0, 1, 3)",5,0.0,10.0,10,942.3076185
16,2,256,6,2,0,0,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,1025.1601970000002
1024,512,32,5,1,1,0,"(4, 2, 0, 3, 1)",5,0.0,10.0,10,1047.1387204999999
32,4,1,9,2,0,0,"(2, 3, 1, 4, 0)",5,0.0,10.0,10,208.259885
1024,128,2,19,2,1,1,"(2, 1, 3, 4, 0)",5,0.0,10.0,10,989.1181675
256,32,64,12,0,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,999.75424
512,4,256,16,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,948.216621
256,16,128,20,2,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,1065.5155009999999
1024,512,128,15,2,0,0,"(0, 4, 1, 2, 3)",5,0.0,10.0,10,989.6710025
1024,1,64,15,1,1,0,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,949.3039665
64,4,128,14,0,0,0,"(0, 2, 4, 1, 3)",5,0.0,10.0,10,1004.158862
512,4,2,15,0,0,1,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,985.550015
128,1,256,6,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1035.5269285
32,16,4,7,0,1,1,"(2, 4, 3, 1, 0)",5,0.0,10.0,10,596.7483605
1024,8,2,6,2,0,0,"(3, 0, 1, 4, 2)",5,0.0,10.0,10,1091.748319
64,8,4,20,2,0,0,"(0, 4, 3, 2, 1)",5,0.0,10.0,10,1091.8080885
1024,256,16,5,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,949.063823
512,32,32,13,0,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,983.3881245
8,1,1,18,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,90.361076
1024,64,1,19,1,1,0,"(2, 0, 4, 3, 1)",5,0.0,10.0,10,1034.2139255
256,32,16,13,0,1,0,"(2, 0, 4, 1, 3)",5,0.0,10.0,10,1000.108052
