tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,tuned_tileX,tuned_tileY,tuned_vec,compute_time,energy,iterations,wait_after_run
2,1,128,16,12,62,2,0.823296,41.36612143162529,10,0
2,4,512,8,4,132,4,0.377856,43.01665828906984,10,0
4,8,4,16,388,2,4,23.610368,37.20155170750782,10,0
8,1,64,16,214,1,2,1.436672,40.24024489017557,10,0
8,2,8,128,4,114,2,14.723072,35.758875477140016,10,0
16,4,128,16,328,1,4,1.923072,47.88792673608,10,0
128,2,1024,4,208,2,4,0.941056,42.9686142851396,10,0
32,8,32,1024,32,4,2,0.123904,37.62403158919286,10,0
2,128,2,256,6,66,2,4.241408,51.56199277552416,10,0
1,8,1024,128,142,2,2,1.626112,43.6797594224708,10,0
1,1,32,512,30,26,2,1.124352,41.667405317086974,10,0
128,4,1024,16,12,80,2,1.403904,43.68519712376288,10,0
8,8,64,64,4,2,4,3.2256,50.33299609832893,10,0
1,8,8,32,4,80,2,3.291136,52.10039124636205,10,0
32,8,128,8,56,12,2,1.478656,43.52733012815026,10,0
32,4,128,256,402,1,2,0.131072,43.66661096970407,10,0
4,256,256,512,496,2,4,10.160128,35.65599410531611,10,0
2,4,4,512,946,1,2,2.172928,46.62040053306546,10,0
64,8,1024,16,48,6,2,0.523264,41.074072150176015,10,0
2,32,128,256,94,8,2,0.350208,40.797845861738814,10,0
8,16,1024,64,416,2,4,2.219008,46.80360633009482,10,0
8,4,64,256,90,10,2,0.137216,38.88777518844417,10,0
32,4,32,16,4,52,2,15.22896,33.13138099839826,10,0
4,2,32,1024,8,84,2,1.212416,41.67693484114566,10,0
4,256,512,1024,364,1,2,6.699008,42.19485573483313,10,0
128,1,1024,256,14,48,2,0.679968,31.60412706720559,10,0
1,16,32,32,2,296,2,1.396768,37.42139104118997,10,0
1,32,32,128,114,2,2,4.354048,48.87506888196629,10,0
2,32,64,64,72,14,2,0.604192,43.16455640111334,10,0
32,16,128,64,172,2,2,0.986208,41.66576969834742,10,0
128,8,256,1024,780,1,4,0.174112,44.038319734465176,10,0
1,256,128,1024,28,34,2,0.423936,40.49703566266317,10,0
32,32,32,32,548,1,4,15.616,35.83769876429651,10,0
2,1,32,4,2,376,2,17.841152,33.176971430575165,10,0
64,1,512,8,450,2,2,1.17248,41.19893122950205,10,0
2,32,8,256,18,1,2,5.553152,32.91187259420916,10,0
128,4,512,256,414,1,2,0.094208,41.06488026296243,10,0
8,64,32,512,10,34,2,0.260096,40.20832089111144,10,0
1,1,64,256,8,92,2,1.37216,44.66578829118242,10,0
1,64,1,512,80,1,4,25.121792,43.886379577842185,10,0
4,8,64,32,138,1,2,2.359296,46.1691155766277,10,0
64,1,1024,512,154,2,2,0.08192,43.69117164505193,10,0
4,2,16,2,496,1,2,52.573184,35.283761133365616,10,0
1,4,2,8,4,200,4,33.830912,36.088026952329415,10,0
8,8,512,1024,4,218,2,0.187392,39.88358278573944,10,0
1,16,2,32,72,8,4,9.178112,37.13965272370663,10,0
16,2,64,16,4,80,2,6.1696,35.45989472892191,10,0
2,1,512,64,772,1,2,3.74272,49.66152050574099,10,0
256,1,1024,4,158,2,2,1.390592,42.15228549669037,10,0
2,2,2,8,4,154,2,53.650432,35.75830620722802,10,0
16,1,16,1,192,1,2,53.367808,35.50278877556078,10,0
1,64,128,512,100,6,2,0.794624,41.96476329312488,10,0
512,1,512,16,16,8,4,7.382176,35.889019291680945,10,0
1,16,1,16,112,8,4,35.733504,36.77127783193687,10,0
2,128,4,1024,36,14,4,1.09776,44.37251440424184,10,0
2,2,4,512,6,94,2,8.228864,36.06569670711392,10,0
512,1,512,1,508,2,4,10.129408,36.72395448102429,10,0
4,8,64,512,568,1,4,0.429056,43.15250013029973,10,0
8,1,128,64,728,1,4,0.649216,44.74522535614541,10,0
8,128,256,256,208,4,2,1.947648,42.766774132960784,10,0
1,8,4,512,76,8,4,0.391168,46.51027280462791,10,0
4,128,128,128,8,18,4,0.4608,44.69575784912729,10,0
1,1,32,128,94,2,2,1.220608,43.416413257262754,10,0
2,1,2,2,70,2,2,197.508096,45.51695314181666,10,0
1,8,8,64,8,120,2,1.731584,45.72243735441501,10,0
2,1,512,1,4,220,2,1.60256,44.996345728066,10,0
1,32,8,256,252,1,2,6.35808,32.98825351238897,10,0
4,1,4,256,20,42,2,6.024192,33.931461957325425,10,0
2,4,16,512,4,256,4,2.715648,49.893323147324224,10,0
4,2,16,8,108,1,4,6.511616,35.525767849893946,10,0
4,16,32,1024,28,1,2,0.254976,39.6052496680494,10,0
4,64,64,1024,4,86,4,0.1792,42.63068708215226,10,0
2,8,16,1024,2,118,2,1.575936,42.27876921436015,10,0
4,32,128,64,64,4,2,1.079296,48.88471373726528,10,0
128,8,1024,128,2,124,2,2.315264,49.80844223047974,10,0
8,1,64,128,484,2,2,1.176576,45.18717097564742,10,0
2,1,2,8,264,1,4,27.103232,37.44953648972308,10,0
1,1,128,128,184,2,4,1.60368,45.92805781414272,10,0
128,2,256,8,4,208,2,30.280704,40.56368326457318,10,0
32,1,128,64,438,2,2,0.294912,41.32163753628014,10,0
8,2,512,512,2,386,2,1.924288,45.9177368429296,10,0
64,8,512,8,766,1,2,4.855808,49.04694210505232,10,0
2,1,2,16,196,1,2,21.298176,36.96243516648532,10,0
4,4,4,128,64,16,4,0.896,42.23550405913668,10,0
1,1,256,1,4,130,4,1.815584,48.175031219770005,10,0
64,16,256,16,40,12,2,1.860608,44.730132787448895,10,0
1,4,1,64,820,1,2,24.292352,33.20544917594237,10,0
64,16,64,32,92,1,4,11.060416,37.09290413574514,10,0
32,4,512,32,728,1,2,1.446912,43.4732417371952,10,0
32,2,32,32,2,416,2,104.167424,40.10530925170873,10,0
2,4,512,256,2,244,2,0.815104,42.12439878493566,10,0
128,8,1024,8,112,2,4,2.681856,48.28270034581232,10,0
4,64,256,256,28,8,4,0.145408,42.96076242280668,10,0
32,1,128,512,4,250,4,21.649408,36.2630399301191,10,0
1,1,32,128,158,1,2,1.567744,46.23224315576959,10,0
1,1,2,32,86,8,2,6.0928,41.12932481715272,10,0
1,16,128,512,2,192,2,0.345088,40.6731994736265,10,0
1,16,8,64,28,20,4,1.537024,36.57736693414614,10,0
32,8,128,128,686,1,2,0.479232,38.36971515595456,10,0
256,1,256,128,308,2,2,0.135168,41.29178394106814,10,0
32,32,32,512,68,14,2,0.32768,37.99420551591045,10,0
2,4,32,64,38,26,2,0.375808,40.69639461651075,10,0
64,16,256,512,4,256,4,3.299328,48.99447987948256,10,0
2,16,256,512,34,18,2,0.126048,42.02960117629291,10,0
16,32,32,64,2,78,2,8.09696,33.482852523779684,10,0
4,16,16,64,16,56,4,0.74752,42.62447220521893,10,0
2,16,16,64,202,2,2,4.564992,50.51131543274207,10,0
8,32,8,512,10,40,2,0.653376,43.93446388195543,10,0
1,4,256,4,24,26,4,1.814528,46.74954686149591,10,0
8,4,8,4,20,16,4,22.554624,37.83751875577878,10,0
8,8,512,128,4,140,4,0.272384,42.50794302543,10,0
2,2,16,8,440,1,4,15.9488,37.55785723804431,10,0
32,2,512,8,172,2,4,0.860192,43.93674749421736,10,0
1,8,8,512,950,1,2,3.183616,49.84366085748002,10,0
32,8,32,8,188,2,4,10.052608,37.717030008651534,10,0
2,16,256,1024,6,98,2,0.128128,38.879756618628186,10,0
64,16,128,32,32,24,2,1.760256,43.12686670814726,10,0
16,64,256,1024,2,152,2,0.5376,40.1761806525644,10,0
16,64,16,256,454,2,2,5.470208,33.525516959325735,10,0
1,256,128,1024,500,2,2,18.492416,34.026416646780326,10,0
1,2,512,2,8,116,4,1.437696,45.31971236965717,10,0
4,2,16,256,12,78,2,1.644544,45.88990085039058,10,0
256,4,1024,64,84,1,2,0.456704,42.37684486994284,10,0
64,4,512,128,516,1,2,0.24064,39.71393826765913,10,0
256,2,1024,64,36,22,2,0.289792,40.708350138657146,10,0
1,1,8,64,38,2,2,1.765376,44.76775848731679,10,0
2,4,4,4,2,218,2,98.512896,41.32300270064463,10,0
1,32,512,32,4,160,4,0.243712,54.28659249994831,10,0
16,8,32,8,60,8,2,5.143552,35.52625181415508,10,0
512,1,512,2,12,16,2,58.576896,35.31481910258666,10,0
4,32,8,64,8,58,2,2.49856,45.23706128139282,10,0
1,64,2,1024,40,18,2,0.856224,41.73189358167833,10,0
2,32,1024,1024,16,26,4,0.07168,42.37069855418338,10,0
4,64,1024,256,672,1,2,11.997184,32.540598824805244,10,0
16,1,16,512,804,1,2,0.535552,39.73342681038618,10,0
8,16,8,1024,76,12,2,0.200864,41.95816112599489,10,0
64,8,1024,1024,4,224,4,0.925696,46.73219323650397,10,0
4,1,512,256,164,2,4,0.431104,45.11152166224323,10,0
1,2,2,512,4,214,2,30.07488,35.06773965377613,10,0
8,4,32,128,4,74,4,1.7664,48.66005133960966,10,0
256,1,256,128,916,1,4,0.188416,38.71127349871621,10,0
2,32,512,1024,28,28,2,0.161792,33.79593632254909,10,0
16,4,16,128,104,6,2,0.733184,36.44044077673613,10,0
64,8,128,8,896,1,4,8.858624,34.285083248438056,10,0
8,8,64,64,188,2,4,0.567296,40.56065403605906,10,0
4,1,4,16,148,6,4,8.169472,26.82323234593292,10,0
1,32,16,256,728,1,2,20.005888,32.43758084119843,10,0
32,1,1024,64,404,1,4,0.24064,37.21480972976755,10,0
4,1,32,512,130,2,2,0.44032,35.65051050995017,10,0
8,8,16,8,934,1,2,34.692096,30.537307328227776,10,0
256,4,1024,64,6,138,2,2.463744,41.64399335503902,10,0
64,16,512,1024,354,1,2,0.128,38.48212612377355,10,0
1,2,2,4,8,126,4,53.737472,37.29420474150087,10,0
64,4,64,4,6,170,2,58.25536,34.24119837101121,10,0
4,16,64,64,72,14,4,0.208896,40.36126349389864,10,0
2,2,32,512,388,1,2,0.7936,42.65469468804508,10,0
16,1,512,4,252,1,4,1.77664,44.40873321016363,10,0
1,256,8,512,242,2,2,18.024448,34.24167887625254,10,0
8,1,8,32,24,16,4,2.21184,45.80580369121425,10,0
4,8,8,256,634,1,2,1.317888,50.904294291541525,10,0
1,32,128,64,32,20,2,0.3584,38.26858845118176,10,0
8,16,512,256,1018,1,2,2.420736,36.648131627943606,10,0
16,64,16,1024,8,118,4,1.107136,42.44284589928084,10,0
8,1,256,8,388,1,2,4.559936,53.48358712840002,10,0
8,2,64,32,4,250,4,5.557248,39.6165984109762,10,0
4,2,16,8,4,228,4,19.770368,38.20632416584703,10,0
4,1,1024,2,4,214,2,1.210368,43.28057432142948,10,0
2,1,64,512,112,2,4,0.497664,43.739772361366335,10,0
32,16,128,512,562,1,2,0.231424,41.3475498082203,10,0
2,1,2,2,668,1,2,189.791232,40.36216312627397,10,0
64,1,1024,128,44,18,2,0.107616,39.549015689356125,10,0
2,1,32,32,2,44,2,2.368512,49.21084687459605,10,0
4,2,512,128,54,2,2,0.218208,40.9947364490007,10,0
64,1,64,8,560,1,2,2.487296,46.48831237288333,10,0
2,4,256,256,10,20,2,0.13312,51.38913666150079,10,0
2,2,2,2,24,20,2,114.00192,38.64159154979101,10,0
1,8,512,128,286,2,2,2.776064,47.369242579067496,10,0
256,2,1024,2,4,188,4,54.411264,37.47104198240218,10,0
1,2,16,64,886,1,2,9.411584,35.33959706401588,10,0
1,256,8,512,6,82,2,0.789504,40.8971628137794,10,0
16,8,16,256,598,1,2,0.71168,39.80852564256536,10,0
128,4,128,64,60,14,2,0.671744,42.516015069864245,10,0
2,1,512,128,46,2,2,0.648192,32.61746989338083,10,0
16,4,64,8,2,356,2,26.63424,30.39360196162402,10,0
1,2,2,32,38,14,2,7.189504,30.810386339292464,10,0
4,64,512,64,84,4,2,2.930752,41.022242852557895,10,0
4,64,4,128,2,272,2,7.006336,33.81891187732721,10,0
1,8,16,8,18,4,2,6.720512,33.326290527654834,10,0
32,2,256,8,106,2,2,1.257472,40.41383427544152,10,0
1,1,64,2,8,6,2,4.805632,59.28461107024288,10,0
4,256,512,256,20,16,2,0.254976,45.82649908978873,10,0
2,1,32,1024,48,4,2,0.374784,41.22205488288114,10,0
16,1,128,1024,820,1,4,0.320512,42.28699344681203,10,0
4,1,64,16,40,22,2,0.823296,40.9276923767316,10,0
2,4,1024,64,520,1,4,3.50208,49.39586785347072,10,0
1,32,32,32,872,1,4,136.713216,43.84607080439493,10,0
1,2,16,64,1010,1,2,10.612736,37.75735518548746,10,0
8,8,64,8,48,18,2,2.130944,45.3153518622423,10,0
1,16,1,16,8,72,2,35.88096,34.73233548443557,10,0
8,64,64,512,2,300,2,0.695296,31.969109492259136,10,0
64,1,256,256,26,28,2,0.425984,35.645591100976475,10,0
2,1,2,2,64,8,4,104.880128,35.10388633140669,10,0
16,8,32,512,72,10,4,0.118784,38.4346399814014,10,0
64,8,64,8,8,116,2,26.56976,31.133653023499363,10,0
1,256,8,1024,20,32,4,0.662528,39.91794326966068,10,0
2,1,16,512,10,30,2,1.246208,38.12908346327212,10,0
32,16,32,256,4,66,2,1.823776,40.93641713792104,10,0
128,4,128,128,940,1,4,0.470016,43.15141948164597,10,0
32,32,128,256,458,1,2,0.705632,41.06840879065216,10,0
4,4,32,8,156,2,4,4.540416,53.14108887280879,10,0
64,16,512,512,208,1,4,0.137216,50.24925766259287,10,0
4,8,1024,64,160,2,2,1.245184,41.34877263220762,10,0
64,16,1024,64,70,2,2,0.258048,47.57109961122613,10,0
1,1,16,128,64,14,2,0.973824,41.84295518162215,10,0
1,1,16,4,432,1,2,50.489344,36.70778382833074,10,0
1,128,8,512,80,1,4,7.73024,36.72190531389061,10,0
1,64,256,128,772,1,2,83.375104,36.90161412520453,10,0
16,4,256,16,836,1,2,5.499904,24.6012855412938,10,0
8,4,8,4,156,1,4,37.489664,33.91377871982569,10,0
4,8,64,8,292,2,4,13.446144,31.54088967123999,10,0
256,2,256,2,824,1,4,12.018688,33.9251565769997,10,0
64,8,64,32,288,1,4,4.327424,45.24685489795055,10,0
8,1,8,512,446,2,2,1.068032,51.7964562106107,10,0
4,8,128,128,40,6,2,0.131072,39.1498038999674,10,0
8,1,64,1,32,32,2,12.11392,34.54029314940255,10,0
32,32,512,64,964,1,2,4.956288,52.56683312226196,10,0
16,8,32,32,126,8,2,1.452032,42.0109974036486,10,0
1,32,4,128,482,2,2,17.671168,36.94900849567201,10,0
8,4,64,512,316,2,4,0.182272,41.56212142306745,10,0
2,32,8,256,944,1,2,14.777344,33.74750048348211,10,0
1,2,1,2,12,12,2,214.825984,42.59335088815265,10,0
2,8,64,32,284,2,2,6.220928,34.25727031291082,10,0
4,8,128,16,380,2,2,11.131904,33.23508040701724,10,0
2,16,4,512,2,312,2,8.05376,33.86325972675294,10,0
64,2,128,32,2,24,2,9.765888,25.85689465569344,10,0
4,256,1024,1024,408,1,2,8.122368,29.004424932706204,10,0
4,1,4,16,60,12,4,7.631904,33.678043819670286,10,0
1,64,32,512,146,2,2,3.073024,42.07765428054816,10,0
256,2,512,512,104,2,4,0.174112,41.20281228209596,10,0
128,1,128,128,2,382,2,190.577664,39.89988743493041,10,0
32,8,256,32,1008,1,2,2.471936,44.56963569731042,10,0
8,1,128,2,20,16,2,4.507648,48.95643917103829,10,0
16,4,32,128,590,1,2,0.519168,41.938370261287965,10,0
8,2,16,2,4,88,4,86.648832,41.87281584246411,10,0
32,16,512,64,14,8,2,0.294912,40.46062362454412,10,0
8,1,128,32,4,118,4,2.711552,49.1911228842548,10,0
2,32,128,128,20,16,2,0.151552,39.65471214030179,10,0
2,4,128,8,830,1,2,59.828224,35.980046947002,10,0
2,32,64,1024,28,28,2,0.167936,38.92945853338349,10,0
256,1,256,4,916,1,4,3.05568,50.55883407416604,10,0
128,1,256,128,916,1,4,0.217088,41.10460455764081,10,0
16,4,16,64,104,2,2,2.139136,44.52704946880614,10,0
2,4,16,1024,34,28,2,0.239616,41.01635298348888,10,0
8,8,128,64,896,1,4,2.649088,50.47018233943723,10,0
64,8,256,8,916,1,4,8.014848,38.07526433314365,10,0
16,32,16,128,96,6,2,2.190336,44.66442276261537,10,0
2,32,16,1024,104,6,2,0.28672,39.18315138751786,10,0
2,32,512,1024,30,28,2,0.110592,38.33300689194985,10,0
2,32,512,128,28,6,2,0.363552,39.25656187733369,10,0
128,1,256,128,168,1,4,0.166048,43.61395130790359,10,0
16,4,128,8,120,1,4,3.050496,49.47842693442859,10,0
8,8,512,128,188,2,4,0.298016,44.6394325418948,10,0
64,8,128,128,896,1,4,0.508928,45.31617342984684,10,0
4,32,512,1024,28,28,2,0.100352,37.4513944080628,10,0
16,32,512,128,98,6,2,0.211968,40.07672269653827,10,0
16,1,256,128,916,1,2,0.67072,39.82662584031354,10,0
64,8,64,8,188,2,4,7.10656,38.72692135891479,10,0
128,2,128,128,896,1,4,0.219264,43.1896833997828,10,0
2,4,512,1024,28,28,2,0.247808,39.73164931922732,10,0
256,1,256,128,160,1,4,0.246784,42.07194141634248,10,0
16,4,512,128,28,28,2,0.067584,38.23034135442306,10,0
64,8,128,8,188,1,4,5.842976,37.14611574577091,10,0
16,4,16,128,102,6,2,0.659456,41.5536546073745,10,0
16,1,16,128,938,1,2,0.673792,42.7247490657925,10,0
8,4,128,64,104,6,4,0.165888,42.71412990942877,10,0
16,8,16,128,188,2,2,1.238016,41.64501118660478,10,0
16,4,16,128,28,6,2,0.663552,47.89975672491124,10,0
2,32,512,1024,22,28,2,0.090144,40.21780847045441,10,0
2,1,512,128,938,1,2,4.65408,50.93710077247301,10,0
16,4,16,1024,42,2,2,0.201792,40.51661865180589,10,0
4,1,128,128,896,1,4,1.5872,48.872824830260974,10,0
64,8,128,8,944,1,4,8.045568,36.53529810290984,10,0
16,4,512,128,102,10,2,0.093184,38.700930188381264,10,0
16,4,16,1024,104,1,2,0.1792,38.8415645030731,10,0
16,32,16,128,28,6,2,2.378944,43.95807421787013,10,0
16,32,16,1024,96,6,2,0.320512,46.97184336337328,10,0
128,8,128,128,896,1,4,0.80384,44.48698542275501,10,0
256,4,256,128,104,1,4,0.821248,44.53823695509684,10,0
2,64,16,1024,104,6,2,0.4608,40.17145694289469,10,0
16,2,256,128,916,1,2,0.447488,39.82725090259691,10,0
2,32,512,1024,28,22,2,0.1536,38.67296131658078,10,0
8,1,128,64,916,1,4,0.79872,44.40384356507517,10,0
64,1,256,8,160,1,4,0.888832,43.98758792542487,10,0
2,4,512,1024,28,28,4,0.223232,41.046317005995945,10,0
128,1,256,128,916,1,2,0.187392,39.81095688183059,10,0
8,4,128,128,102,2,2,0.221184,41.77966470587522,10,0
8,8,64,8,892,1,4,20.560864,38.28099404220072,10,0
2,32,16,1024,76,6,4,0.224256,43.03197757202224,10,0
4,8,128,128,896,1,4,2.480128,47.28401797006174,10,0
2,4,16,1024,104,1,4,0.297984,47.7722642781056,10,0
8,8,64,64,888,1,4,2.599072,48.8916272451587,10,0
16,4,16,1024,104,6,2,0.139264,39.71440877841403,10,0
8,64,512,64,32,22,4,0.172032,42.935760352613336,10,0
2,4,512,128,28,2,2,0.371712,42.20542395870744,10,0
8,8,64,128,188,2,4,0.27136,41.26344855065625,10,0
16,16,16,128,190,4,2,1.370112,42.33311095721269,10,0
2,4,64,64,96,4,4,0.430208,44.70625402325565,10,0
8,8,256,64,232,1,4,0.95744,48.09286698784366,10,0
128,8,512,128,188,1,4,0.31744,42.8222123862458,10,0
256,4,256,4,796,1,4,12.013568,25.77690989075109,10,0
128,8,128,8,756,1,4,12.942336,25.84945912066769,10,0
8,32,16,256,924,1,2,4.383744,37.18849492290693,10,0
256,4,1024,8,6,138,2,8.774656,32.09651277903251,10,0
4,1,4,16,500,1,4,9.812992,36.79703117641851,10,0
4,1,32,512,146,2,2,0.472064,37.92677151527296,10,0
32,1,1024,64,6,138,2,1.147904,36.16599507121606,10,0
8,8,16,8,210,2,2,22.551552,32.208860390929686,10,0
8,8,16,512,894,1,2,0.53248,37.99811979685989,10,0
4,1,32,512,276,2,2,0.764928,38.79587698098168,10,0
1,32,16,256,752,1,2,19.247104,30.21403840334528,10,0
8,8,32,512,130,2,2,0.177152,37.42621173502204,10,0
1,8,16,8,738,1,2,148.502528,36.17152219823589,10,0
4,1,32,64,404,1,2,1.11824,43.83498316456366,10,0
8,8,16,64,934,1,2,3.894272,49.149837427195386,10,0
8,1,1024,64,428,1,4,0.505856,42.080717304702766,10,0
4,1,4,16,148,1,4,7.75488,34.5361206065281,10,0
256,4,1024,64,404,1,4,0.267264,40.905103114062,10,0
4,1,32,512,854,1,2,1.845248,45.24331481683844,10,0
4,1,32,8,170,2,2,5.324896,31.827137485608933,10,0
4,1,4,16,124,6,4,7.666688,34.81905200585687,10,0
4,1,1024,64,404,1,4,0.913408,42.810537567054126,10,0
8,4,1024,8,934,1,2,18.66752,32.605587899155026,10,0
4,1,16,8,934,1,2,20.694016,32.409980761774015,10,0
8,8,1024,64,904,1,4,2.905248,47.977178686466495,10,0
4,1,32,512,760,1,2,1.638464,45.554472493861326,10,0
256,4,1024,64,392,2,2,0.141312,37.69584514232174,10,0
4,8,16,16,906,1,2,27.83744,34.67882703197077,10,0
1,32,16,256,98,2,2,1.911808,43.5306017423346,10,0
4,1,1024,512,404,1,2,0.738304,45.16994975072867,10,0
1,32,32,256,272,2,2,5.0944,49.785266407699545,10,0
8,8,1024,8,888,1,4,20.895744,35.97255795846725,10,0
32,8,1024,64,710,1,2,1.065984,40.80588930616077,10,0
32,2,1024,16,96,4,4,0.193536,40.04720229159474,10,0
4,1,4,16,222,2,2,17.2032,32.69759194271903,10,0
256,1,1024,64,404,1,4,0.151552,41.85272329755282,10,0
8,8,16,16,906,1,2,15.238144,33.188049765418064,10,0
4,1,4,16,40,6,4,8.25856,36.4762189719385,10,0
4,1,16,512,858,1,2,1.83808,43.35205891787368,10,0
1,32,16,64,928,1,2,91.848704,36.96673263848528,10,0
128,4,1024,16,162,4,2,0.239616,39.77040576250185,10,0
256,4,1024,32,6,10,2,2.92976,46.19350720566667,10,0
4,1,1024,16,124,6,4,0.985088,46.44969263904907,10,0
4,4,32,256,130,2,2,0.2304,38.229014086500165,10,0
4,8,16,512,894,1,2,0.90624,43.47079204293734,10,0
32,1,1024,64,6,136,2,1.03936,41.041179101113805,10,0
4,1,1024,512,276,2,2,0.838656,40.52790242816763,10,0
4,8,16,256,906,1,2,1.79712,42.04093735897609,10,0
8,1,1024,64,404,2,4,0.613376,48.517916952809735,10,0
4,1,32,1024,854,1,2,1.7152,42.78652913855227,10,0
32,1,1024,8,172,2,2,1.086464,42.8248018614287,10,0
2,8,32,256,6,130,2,0.418816,37.83363440804926,10,0
2,1,1024,64,200,4,4,0.969728,43.642095123809206,10,0
4,1,4,64,144,4,4,2.396288,46.30856762595555,10,0
8,16,16,64,752,1,2,6.66112,31.93034120883823,10,0
1,32,16,256,768,1,2,19.177472,33.093266975855656,10,0
1,32,32,256,830,1,2,20.625408,35.117125559622835,10,0
4,1,4,512,4,8,2,1.976448,44.6916942312182,10,0
1,64,32,256,8,96,2,0.202752,39.80583629523245,10,0
256,1,1024,64,824,1,2,0.134144,38.57312377759662,10,0
2,32,32,64,732,1,4,33.190912,36.45115300909182,10,0
256,1,512,64,6,156,2,14.360576,32.980082212011666,10,0
8,1,1024,256,82,1,2,0.188416,37.44041420003124,10,0
4,1,1024,64,8,30,4,0.25088,43.99535654671249,10,0
1,4,8,8,928,1,2,111.245312,35.75717617755515,10,0
4,1,4,16,8,6,4,14.476288,37.30288706782941,10,0
4,16,8,16,424,1,4,42.386432,39.053670683094026,10,0
32,16,512,1024,354,1,2,0.11776,27.928572557425287,10,0
64,16,512,1024,376,1,2,0.138272,34.09394466298823,10,0
64,16,512,512,354,1,2,0.144384,34.784597736933044,10,0
64,16,512,1024,318,1,2,0.134144,35.38450235007633,10,0
64,16,512,1024,396,1,2,0.167936,34.82135897127454,10,0
64,16,512,1024,306,1,2,0.134144,34.93965264195056,10,0
64,16,512,1024,374,1,2,0.14032,33.21565973379545,10,0
64,16,512,1024,382,1,2,0.154624,33.60801048862999,10,0
64,16,1024,1024,354,1,2,0.144416,35.58279187073161,10,0
64,16,512,1024,314,1,2,0.132096,33.684245108893144,10,0
64,16,512,1024,462,1,2,0.17408,36.17579448667334,10,0
16,16,512,1024,424,1,2,0.197632,32.8436186332403,10,0
64,16,512,1024,344,1,2,0.134144,33.13712141779665,10,0
64,16,256,1024,354,1,2,0.13824,34.85799503922841,10,0
64,8,512,1024,354,1,2,0.08608,34.24079256831881,10,0
64,16,512,1024,392,1,2,0.162816,33.22412099126515,10,0
32,16,512,1024,330,1,2,0.176128,34.361524730591995,10,0
64,16,512,1024,328,1,2,0.135168,33.036015488997755,10,0
64,16,512,1024,332,1,2,0.135168,34.29004161354085,10,0
64,16,512,1024,388,1,2,0.162816,33.06909077433656,10,0
64,16,512,1024,268,1,2,0.128,33.943759737515975,10,0
64,16,512,1024,386,1,2,0.159744,33.99638368019092,10,0
64,16,512,1024,416,1,2,0.165888,34.932818091929995,10,0
64,16,512,1024,368,1,2,0.139264,34.4889529677,10,0
64,16,512,1024,360,1,2,0.139264,33.396060671450606,10,0
64,16,512,256,278,1,2,0.239616,35.077132418133445,10,0
64,16,512,1024,362,1,2,0.137216,31.95650117952032,10,0
64,16,512,1024,336,1,2,0.135168,34.29086176249653,10,0
64,16,512,1024,390,1,2,0.165888,33.66312423873098,10,0
64,16,512,1024,366,1,2,0.140288,35.15536417140118,10,0
64,16,512,1024,448,1,2,0.167936,36.65019662347059,10,0
64,16,512,1024,348,1,2,0.134144,35.76237865536972,10,0
64,16,512,1024,368,2,2,0.137216,35.14898419733084,10,0
64,16,512,1024,394,1,2,0.162816,34.510763828925214,10,0
64,16,512,1024,340,1,2,0.131104,33.68799303053193,10,0
64,16,512,1024,454,1,2,0.167936,33.85951234867344,10,0
64,16,512,1024,316,1,2,0.129024,34.595510840736125,10,0
64,16,1024,1024,372,1,2,0.139264,34.27807419370706,10,0
64,16,512,1024,312,1,2,0.134144,33.59344157116235,10,0
32,16,512,1024,376,1,2,0.114688,34.15260445754745,10,0
64,16,512,1024,384,1,2,0.1536,35.34749657800835,10,0
64,16,512,256,354,2,2,0.17408,33.61639603571938,10,0
64,16,512,1024,398,1,2,0.165888,35.72508573428918,10,0
32,32,512,1024,354,1,2,0.214016,33.64275664095002,10,0
64,16,512,512,334,1,2,0.134144,34.773763582324264,10,0
64,16,512,1024,446,1,2,0.167936,35.70904572641725,10,0
64,16,1024,1024,360,1,2,0.14336,34.35299247618591,10,0
64,16,512,1024,270,1,2,0.131072,32.14788778353559,10,0
64,16,512,1024,380,1,2,0.13824,34.795706655914366,10,0
64,16,512,1024,186,1,2,0.150528,35.118884440518315,10,0
16,8,512,1024,354,1,2,0.114688,33.811641928980144,10,0
64,16,512,1024,350,1,2,0.137216,35.106439841798846,10,0
64,16,512,1024,330,1,2,0.135168,32.611449439977264,10,0
64,16,512,1024,240,1,2,0.125952,34.90367979569176,10,0
64,16,512,1024,418,1,2,0.16896,34.817107550833164,10,0
64,16,512,1024,300,1,2,0.131072,34.40784671462028,10,0
64,16,512,1024,440,1,2,0.166912,36.35642819836899,10,0
32,16,512,1024,384,1,2,0.11264,33.84884067756879,10,0
64,16,256,1024,372,1,2,0.135168,34.9886209027826,10,0
64,16,512,1024,674,1,2,0.129024,34.64274879242426,10,0
64,8,512,1024,354,2,2,0.083968,34.38820009754352,10,0
64,16,512,1024,170,6,2,0.080896,34.33552721442332,10,0
64,16,512,1024,354,2,2,0.137216,34.588149981077656,10,0
32,2,64,4,6,170,2,33.860608,25.219762681017503,10,0
4,4,64,4,6,170,2,5.735424,29.143522301963166,10,0
1,2,2,4,8,124,4,58.497024,32.31826184499677,10,0
4,8,64,64,72,2,4,0.473088,35.608022338083245,10,0
4,4,64,4,36,14,4,2.653216,41.1406790452949,10,0
