tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,compute_time,energy,iterations,wait_after_run
16,4,8,32,16,256,16,1,256,2,121.014784,113.00407939122483,10,0
4,16,16,4,32,4,64,4,1024,128,83.092128,89.86375287814609,10,0
8,32,128,128,64,16,2,2,512,32,74.245696,1329.723296805164,10,0
16,1,8,8,32,64,4,4,4,256,19.613568,192.3676393953652,10,0
4,128,128,1024,8,16,1,32,128,1024,360.083872,604.1210088150921,10,0
16,8,32,8,128,32,8,4,16,4,64.315776,85.71940671091947,10,0
4,512,512,8,4,2,2,2,8,64,2190.116864,1027.3344980785423,10,0
16,8,64,64,32,1,1,4,4,512,97.4008,204.34601270802705,10,0
32,2,32,1024,32,32,1,4,128,256,8.943968,182.7136812920822,10,0
8,64,64,8,32,64,32,1,32,16,303.611648,299.4313747206816,10,0
8,2,256,8,16,4,2,4,4,4,351.181152,341.0882395317466,10,0
4,16,32,8,8,2,2,64,32,256,27.330528,323.84597403409333,10,0
16,4,8,64,16,128,2,1,16,1024,18.619456,279.19598488379023,10,0
8,16,32,8,8,16,32,4,64,128,30.191584,317.69768445296273,10,0
128,16,64,64,128,2,4,2,1024,64,452.425696,2617.188753340844,10,0
4,1,32,64,16,64,64,1,64,64,62.613504,139.1260624511628,10,0
4,32,32,8,64,32,512,1,1024,2,303.972352,109.23449303014152,10,0
32,32,64,8,64,8,128,1,256,512,573.761536,1512.1627685684475,10,0
16,2,16,128,64,32,2,4,128,8,15.28832,200.34507969560187,10,0
16,32,32,128,16,4,32,4,256,512,324.85312,203.0019905203704,10,0
4,2,512,512,4,8,2,4,64,32,28.893632,536.8553392892134,10,0
4,128,256,128,32,8,16,4,512,4,85.934432,275.8120182147684,10,0
4,512,1024,512,4,1,8,4,16,1024,4092.232352,1145.461924246384,10,0
16,8,16,32,128,8,32,32,512,1024,55.359488,102.529515202522,10,0
4,64,128,4,4,64,16,64,64,1024,339.216384,130.3269709387758,10,0
16,8,64,256,128,4,16,32,16,32,556.214272,157.05033059837888,10,0
4,1,4,4,32,16,2,8,2,512,16.218112,215.12316552099068,10,0
4,8,8,16,128,64,1,2,1,2,2655.983584,869.1306949078808,10,0
8,64,64,4,32,32,16,4,128,1024,86.775328,276.264415585277,10,0
8,4,16,16,512,2,32,2,512,32,3.64768,120.18610995801114,10,0
8,64,64,128,128,4,128,8,512,16,249.574592,279.83986573224246,10,0
8,64,256,256,32,2,16,1,1024,2,277.297856,1210.2070439719016,10,0
4,1,32,64,32,4,8,16,8,256,13.587616,160.91292750026247,10,0
4,8,16,32,4,32,128,1,256,32,118.091424,89.66754779778465,10,0
64,8,8,128,64,128,4,128,4,1024,2323.300128,443.2379752016534,10,0
4,8,64,8,128,1,2,512,512,1024,67.521344,267.4761742316293,10,0
32,8,128,256,64,2,4,2,256,128,104.55328,1626.397355674006,10,0
4,4,32,8,64,64,4,256,64,256,6.755872,105.65240731963692,10,0
4,2,16,16,64,2,1,2,128,32,203.45632,289.1493350845995,10,0
4,8,128,32,4,1,2,2,2,8,1037.228032,227.86341037761528,10,0
8,8,256,1024,8,16,4,4,64,512,33.839136,478.154850037328,10,0
64,2,8,8,64,32,2,4,64,4,43.395072,372.65436558489125,10,0
4,4,8,4,64,64,8,64,64,1024,2.527712,104.7643445728302,10,0
8,1,16,32,8,4,2,4,1024,256,4.383488,125.50928378168618,10,0
64,64,128,8,64,2,1,1,512,32,0.0,3067.2344496990386,10,0
32,1,64,64,128,4,2,16,32,32,8.899488,142.4317267520942,10,0
4,8,32,8,128,16,128,1,256,512,19.585504,291.5357333405348,10,0
128,2,8,4,1024,2,8,1,1024,1024,211.939424,450.9771389423946,10,0
4,256,256,8,32,4,1,256,8,512,0.0,3145.91458459932,10,0
8,64,64,512,16,32,8,1,256,16,165.97424,214.9455012865842,10,0
16,64,256,16,32,8,8,16,128,64,116.934592,632.4474689309019,10,0
32,2,64,32,64,16,16,8,1024,1024,19.410944,277.6849288784365,10,0
4,1,8,32,128,4,8,4,1024,512,1.124352,94.44742011100006,10,0
8,2,32,128,16,8,16,16,512,64,11.671552,173.55375794002867,10,0
32,16,32,4,256,1,2,1,64,32,566.451584,2253.8472178590555,10,0
16,4,16,64,64,64,2,4,1024,512,2.510176,118.57070714273983,10,0
32,2,128,64,64,4,2,1,32,1,232.491392,1820.7133211131256,10,0
4,128,512,16,4,2,4,64,16,512,569.024448,226.89146031723692,10,0
32,1,4,8,1024,2,128,8,256,512,227.657312,107.76770700196144,10,0
32,2,64,64,64,1,4,8,128,16,25.366528,382.0357042337414,10,0
4,1,4,4,16,16,16,8,64,128,17.967104,227.65359398644583,10,0
4,16,512,256,4,16,32,8,1024,64,13.551776,261.701135725895,10,0
4,8,512,32,4,16,8,4,8,512,673.476608,244.56205981226287,10,0
16,4,64,64,16,16,2,16,8,512,3.381504,104.45686860528104,10,0
4,1,1024,1024,8,2,8,64,64,512,84.939808,92.72889636861464,10,0
16,1,16,4,128,8,16,4,128,64,30.705664,382.1116789377175,10,0
4,16,64,64,128,16,4,2,512,8,99.487744,485.3789832301512,10,0
16,16,64,256,16,64,32,2,256,4,429.483872,184.64482822163532,10,0
256,1,16,16,512,2,64,1,1024,16,447.560896,2049.7101243297066,10,0
16,1,128,512,64,8,1,1,2,64,0.0,3199.3967960157847,10,0
8,128,128,8,8,64,1,1,1024,64,341.0208,551.1307750200057,10,0
8,2,32,128,256,8,1,32,1024,32,150.628352,358.51319154138986,10,0
32,2,4,64,32,256,16,8,512,256,15.990656,212.53172384714136,10,0
128,4,32,16,128,8,32,1,128,2,0.0,2937.7971355469194,10,0
4,8,64,64,16,1,1,4,64,4,32.643104,286.2882709113678,10,0
4,8,8,16,8,64,64,2,128,512,18.729696,249.54266119893256,10,0
8,8,32,128,8,4,1,256,1024,512,30.296032,322.83010372569663,10,0
4,8,1024,32,8,2,8,2,256,16,121.40832,1512.3157445188665,10,0
4,1,64,256,4,32,1,8,256,16,9.617536,145.15541326405494,10,0
8,16,32,4,32,4,4,8,8,64,49.309312,439.6455898594094,10,0
4,32,32,16,4,32,8,32,32,1024,26.725856,297.80546570183384,10,0
4,4,16,16,4,256,8,8,16,128,41.746528,351.47117409833066,10,0
32,64,256,8,32,8,1,512,1,1024,2358.943648,2233.5456375687286,10,0
4,16,16,256,32,32,1,4,512,1024,12.447744,393.9762306303272,10,0
16,2,128,256,64,16,1,512,8,1024,6.846048,151.79709158132468,10,0
4,8,512,4,4,8,1,32,2,32,116.871552,91.51964451093497,10,0
4,128,128,512,16,16,64,1,512,512,140.456064,292.9202645884852,10,0
4,64,128,16,16,32,1,8,16,1024,22.485248,707.9854622290549,10,0
256,4,16,64,256,8,2,4,8,1024,102.135296,309.556212868721,10,0
16,32,64,1024,16,16,1,1,64,512,441.106624,516.4117015315497,10,0
4,8,16,64,8,256,16,8,256,16,21.64736,222.2151179555544,10,0
4,2,32,4,16,64,8,4,32,64,18.717984,211.8687436146533,10,0
128,16,32,256,128,8,1,2,1024,16,376.562432,1474.4580125978905,10,0
4,1,128,4,64,16,16,2,512,16,15.949824,469.93083873482976,10,0
8,64,256,64,8,1,512,2,1024,64,1293.087232,427.49714958541387,10,0
4,4,32,32,4,8,64,1,1024,128,34.689088,509.1284290113412,10,0
8,2,32,64,128,4,1,64,1,128,308.707328,229.4768977308092,10,0
32,16,16,16,128,4,4,4,128,32,194.861056,272.6100782397303,10,0
4,1,4,16,4,512,8,8,8,256,94.457856,71.90757334625239,10,0
4,128,128,32,64,2,2,8,8,128,0.0,2990.3929598106884,10,0
8,16,32,8,32,4,2,32,64,256,44.965952,499.7632935930042,10,0
32,64,64,1024,64,16,8,4,1024,8,441.50784,1986.574835249268,10,0
8,2,32,8,16,1,8,16,64,512,55.34,71.62513414841065,10,0
4,2,32,256,8,16,8,4,128,8,21.850112,236.0286890105826,10,0
16,2,4,4,16,1,4,1,64,8,84.893888,92.55449372708628,10,0
16,2,64,64,32,4,64,4,256,256,79.5048,138.93356460668392,10,0
8,4,8,4,64,64,16,16,32,16,134.387712,63.89748166148528,10,0
8,2,8,16,16,8,2,1,128,128,39.72256,499.3009571319864,10,0
8,4,128,32,32,32,2,8,256,512,2.556224,155.58179856187002,10,0
8,8,8,16,8,128,1,32,1,512,136.166208,98.12369646899832,10,0
8,4,4,32,32,128,1,64,2,512,134.585408,108.4537504713037,10,0
4,2,32,64,128,4,1,8,128,64,15.79936,514.0558164127183,10,0
32,16,16,256,64,32,8,8,256,8,532.430848,316.3576923161957,10,0
32,8,16,4,256,4,2,32,32,64,624.072672,659.6258543244148,10,0
8,4,32,4,8,64,1,16,8,16,51.73712,405.2475969929847,10,0
4,2,8,32,4,8,16,8,128,16,159.63424,84.55199244619371,10,0
8,1,128,128,64,1,32,4,32,8,945.691776,263.1438424799983,10,0
4,4,8,64,32,256,4,64,8,128,93.566976,85.36231552586412,10,0
4,1,16,16,256,16,1,4,2,32,150.114048,2237.380475348634,10,0
16,2,8,16,512,8,16,32,16,1024,26.980384,340.0978307238197,10,0
4,4,256,1024,8,8,16,4,16,128,149.694464,211.61123486555564,10,0
4,8,8,512,8,64,64,1,1024,1024,9.038752,190.2780754098732,10,0
4,8,32,32,256,4,8,4,1024,4,30.254432,327.5969740682377,10,0
8,2,32,8,8,64,4,4,8,32,109.036352,86.80046452920627,10,0
256,32,32,8,256,1,1,8,8,64,0.0,3054.035361625848,10,0
4,4,128,512,8,32,1,32,128,64,7.155968,87.82151906315315,10,0
4,16,64,128,64,64,8,2,16,256,12.88544,219.600110317912,10,0
16,8,128,8,32,4,8,1,16,512,254.906016,937.820196184964,10,0
16,1,512,32,16,4,8,64,512,128,55.144256,95.50087638113934,10,0
4,64,1024,512,4,2,4,4,64,1024,325.35808,258.25295528660166,10,0
16,128,128,16,32,1,8,1,256,32,1066.33216,2243.2654636741104,10,0
16,4,64,8,32,8,128,1,512,4,190.266432,396.5732563544388,10,0
8,4,16,8,64,128,8,64,256,256,1.561632,87.99049577699992,10,0
32,8,64,4,64,1,128,1,512,512,682.495136,1110.6821777484442,10,0
16,128,256,128,16,1,1,64,512,64,1115.789984,2159.811899730424,10,0
16,16,64,64,32,2,2,2,512,128,85.15328,199.05834150292688,10,0
4,1,64,4,32,4,2,256,64,512,3.5984,78.90007627948522,10,0
16,8,32,16,128,2,1,512,512,512,565.047456,659.5895570914292,10,0
8,32,256,8,16,16,512,1,512,8,2310.600704,1247.544925421592,10,0
4,32,64,32,16,8,16,1,64,4,85.22624,151.8150902649978,10,0
4,1,32,16,256,8,4,256,1024,256,24.60464,307.3309257718177,10,0
16,16,16,16,128,2,1,64,1024,1024,191.731712,1592.5224589244133,10,0
8,4,32,16,32,64,128,4,256,1024,10.09936,174.86100524088909,10,0
8,2,4,16,8,16,4,16,8,1024,21.743616,247.7863692721823,10,0
32,8,128,256,64,4,8,8,64,8,228.701952,285.707480230232,10,0
4,4,128,16,64,1,1,32,2,256,22.071296,273.889993349791,10,0
64,1,8,4,64,4,1,128,1024,128,70.903808,83.38577747121002,10,0
16,1,16,128,128,64,32,1,1024,4,24.406624,327.7130091679331,10,0
4,128,512,8,16,1,16,16,1024,64,273.991648,300.3461000835445,10,0
8,2,8,64,32,16,2,2,2,64,47.22016,391.0691528174635,10,0
8,1,64,256,8,8,16,2,1024,16,21.813216,358.9341224498007,10,0
16,2,4,4,256,8,64,8,128,256,36.86592,454.6802200157534,10,0
64,8,32,8,64,16,32,8,128,64,383.731712,224.6568905623548,10,0
32,128,256,8,32,4,1,256,256,256,0.0,2971.477156634639,10,0
4,4,8,32,512,8,4,1,16,128,56.723296,502.6033060441511,10,0
16,4,256,1024,16,16,2,2,4,64,681.598912,523.3567257634443,10,0
32,8,32,4,256,1,8,8,16,8,548.503072,207.56769512452155,10,0
8,8,8,16,64,4,1,32,1,256,508.233728,317.35468731946725,10,0
64,16,32,4,64,1,2,1,128,64,1485.770976,2008.6442270326047,10,0
4,1,64,4,128,8,2,2,16,2,564.000768,1911.104417886159,10,0
16,1,8,4,64,4,2,8,128,1024,3.520512,118.1936091208868,10,0
8,8,32,128,16,32,16,16,64,64,21.015712,224.7680678502576,10,0
64,8,64,8,64,32,2,4,16,256,119.601632,263.9350060909419,10,0
8,2,32,16,32,32,16,4,16,16,90.478592,91.6390800761384,10,0
8,32,32,16,32,16,16,4,64,256,24.45312,377.2169455339231,10,0
4,16,128,32,8,8,8,2,8,4,440.23616,199.4658500201248,10,0
8,4,4,16,8,128,2,1,2,16,371.630688,112.5523974507753,10,0
128,2,16,1024,128,64,1,2,2,1024,158.014432,489.4182204504289,10,0
16,1,32,8,16,32,1,2,16,32,32.653216,415.0673536258877,10,0
4,8,64,128,32,16,1,4,1,64,114.520352,217.44874896337024,10,0
8,8,256,256,8,2,32,8,512,512,12.217728,202.6455586394316,10,0
64,4,64,128,64,32,16,32,16,128,329.159488,144.35213029079702,10,0
8,64,256,4,8,1,4,1,16,64,1171.96608,1914.8013700306635,10,0
4,8,32,16,4,128,16,8,128,8,127.986048,87.45123070115332,10,0
128,4,16,128,128,8,4,2,8,8,1077.702656,386.8651143523239,10,0
4,4,64,128,32,4,64,1,64,1024,72.34048,166.08003659905685,10,0
4,1,32,64,32,32,1,1,32,1024,39.31136,2347.1041291590627,10,0
8,16,16,128,128,8,16,8,32,256,43.473568,525.0342556211783,10,0
16,128,256,512,16,2,1,32,256,256,372.523008,1907.209398809928,10,0
16,8,64,4,32,64,16,2,16,2,1385.423104,402.2153160645669,10,0
512,4,16,16,512,4,32,4,128,128,405.901472,777.7933982695182,10,0
4,8,8,64,4,32,1,1,32,1024,20.50688,307.35601133809024,10,0
32,64,64,4,128,8,1,1,1,8,0.0,3070.568493279745,10,0
8,64,256,1024,32,8,2,1,1024,1024,178.455008,1855.7725553978155,10,0
128,2,32,4,256,1,8,32,128,512,167.006752,170.3762395211005,10,0
32,8,32,64,128,8,16,8,1024,16,77.561856,151.58537537272525,10,0
8,16,64,128,32,32,4,64,1024,256,2.555744,116.74562126331269,10,0
4,1,4,4,512,16,16,8,256,64,16.11744,251.43437932153472,10,0
4,2,16,32,16,128,16,4,1024,64,3.92992,112.6713223880055,10,0
4,1,16,32,4,128,8,16,16,32,167.446496,83.7866297384481,10,0
4,4,16,256,4,16,2,2,256,128,9.217504,190.2260351657512,10,0
128,1,4,128,128,64,64,1,128,16,143.568768,274.6268614743794,10,0
4,2,128,1024,8,16,1,8,2,32,203.126784,96.53241289923916,10,0
8,1,8,256,16,32,8,32,32,128,28.121216,261.60186678986014,10,0
64,8,8,4,256,32,8,2,32,4,371.193568,294.1238734828303,10,0
32,4,16,128,128,16,4,32,64,32,23.878752,259.0859938791104,10,0
4,16,256,128,4,1,16,4,128,4,259.195712,134.6150882249112,10,0
32,1,8,4,256,8,256,1,256,2,852.968896,241.225823417552,10,0
64,2,32,8,128,2,4,128,512,512,51.023776,539.295684962128,10,0
32,2,16,4,64,2,8,16,256,512,79.884256,94.6944663100244,10,0
4,256,512,256,16,1,4,128,16,1024,865.191552,798.8070735093845,10,0
8,1,256,4,32,1,1,256,256,1024,2.105152,102.59045805573868,10,0
16,128,128,256,16,32,1,2,256,64,365.580768,1927.8554279763025,10,0
4,64,512,16,16,1,8,1,8,512,2626.865664,1378.4732042271603,10,0
32,16,16,256,32,64,1,32,512,32,454.293504,308.5406240117091,10,0
8,4,8,16,8,256,64,1,512,256,41.506816,406.0414955470421,10,0
4,2,512,16,4,8,128,2,512,16,732.157952,741.7953028123595,10,0
32,16,64,16,64,32,32,4,64,32,295.501984,286.6670382277609,10,0
8,1,128,128,16,16,1,1,1024,4,75.911136,2134.533191704251,10,0
64,16,64,16,64,64,4,8,128,128,153.309184,241.79035610200364,10,0
8,2,8,512,8,128,16,1,128,512,24.028576,282.0223050562572,10,0
8,4,128,128,64,8,4,1,32,32,59.469824,958.3646093438232,10,0
4,2,16,4,8,16,4,2,256,8,22.20368,250.3759367216702,10,0
4,2,32,4,4,64,1,8,2,8,427.77024,110.81418453216784,10,0
16,4,128,4,16,1,8,32,16,32,194.580096,89.71504138879014,10,0
16,2,4,16,64,64,16,2,16,16,71.632896,71.57624109885298,10,0
128,1,8,16,128,32,8,1,256,8,92.638144,602.2525859417652,10,0
32,2,4,8,256,16,8,8,32,256,13.527136,195.44589521101605,10,0
16,32,256,128,16,16,2,4,64,512,90.057184,277.6572634514564,10,0
32,1,4,4,256,16,64,2,64,64,29.984704,307.3785806273253,10,0
32,4,32,64,64,2,32,1,512,1,205.34656,416.72728358252937,10,0
128,8,16,64,128,4,1,2,8,128,206.323712,528.6410265137675,10,0
4,32,64,64,8,16,1,32,256,64,11.114496,270.4283084206596,10,0
16,8,32,64,128,4,1,128,512,128,151.34496,605.8924156383003,10,0
16,128,128,16,32,1,1,512,512,512,0.0,2959.499491174357,10,0
32,2,4,256,64,128,16,1,32,8,107.679744,54.52677496513785,10,0
4,1,4,4,512,2,1,32,4,512,138.884256,402.546050941048,10,0
16,1,32,256,16,16,8,8,128,128,5.429728,136.63485848584753,10,0
64,4,128,8,64,2,256,1,1024,2,0.0,3054.1863176012257,10,0
4,2,32,256,4,32,1,4,1024,4,12.899744,148.2702073345257,10,0
4,1,4,32,4,256,16,64,128,256,42.595776,422.9529913790496,10,0
4,1024,1024,512,8,2,4,2,256,64,0.0,2980.8569292593465,10,0
4,4,16,64,32,4,8,4,8,8,231.708416,43.30152945253555,10,0
4,64,128,16,8,1,16,2,32,4,603.813376,203.9871325800311,10,0
4,4,32,32,16,128,8,8,512,16,1.728512,88.84523938268055,10,0
16,1,8,32,32,256,1,128,16,1024,11.05744,163.79387757635308,10,0
64,8,16,16,64,2,128,2,512,2,2265.976832,417.63032453013705,10,0
256,4,4,32,512,8,2,4,128,8,1930.659584,769.9123488093625,10,0
4,16,512,256,8,4,8,4,32,128,105.654272,274.7911727280185,10,0
256,1,4,8,512,16,2,512,16,512,1383.95648,275.7904985728601,10,0
16,4,64,64,128,16,8,128,512,256,8.87808,157.62219165301318,10,0
8,64,1024,32,8,2,32,2,32,2,9610.87904,3683.649470006639,10,0
4,2,64,32,64,16,2,1,64,2,204.538208,1719.055323343218,10,0
4,8,32,32,4,128,32,1,32,16,299.662144,129.506809695688,10,0
8,8,8,64,32,64,8,8,32,128,9.191424,156.35143983710356,10,0
16,1,16,8,64,8,2,2,16,64,11.681056,296.1546604251394,10,0
8,256,256,4,32,1,2,16,64,512,0.0,3000.616696067694,10,0
32,1,128,64,64,2,2,64,16,64,22.849024,178.0576937368111,10,0
16,16,512,16,16,1,1,16,1024,256,15.127616,342.99841509952853,10,0
4,128,128,4,32,2,16,4,1024,64,295.609632,297.6694209330731,10,0
128,4,4,8,128,16,64,2,128,64,99.280896,177.39918710629868,10,0
16,1,16,4,64,4,1,64,1024,128,18.931712,229.3952908125272,10,0
4,8,8,128,4,256,16,1,32,256,42.474944,411.7333385484069,10,0
16,256,256,512,16,16,2,32,8,32,0.0,2963.5509747362307,10,0
8,2,32,128,8,128,1,4,32,32,12.864832,136.70908281487957,10,0
16,8,16,256,32,16,64,4,64,128,21.477376,264.4950960744089,10,0
8,2,128,128,32,8,128,2,512,1024,67.585984,301.69703945289905,10,0
4,8,8,16,8,16,16,32,512,512,13.716992,182.79426213292223,10,0
4,2,64,256,4,4,1,256,16,512,127.875904,86.48043937559997,10,0
32,2,32,128,128,8,8,1,16,8,103.497728,408.7697474926848,10,0
8,32,128,128,32,32,1,1024,256,1024,85.449408,507.3277223938635,10,0
32,1,32,128,32,8,2,512,64,512,14.863392,144.73161405513403,10,0
4,4,32,8,8,16,32,2,64,256,56.561664,87.35000945125056,10,0
4,32,32,8,16,1,8,2,64,2,464.191168,137.73805689053833,10,0
64,1,4,64,128,64,1,1,64,16,168.509344,230.94346093902075,10,0
4,128,256,128,16,16,16,8,1024,128,78.202944,273.6941705088426,10,0
16,1,32,1024,32,64,64,16,512,64,19.84832,217.6269396499584,10,0
4,8,256,4,8,1,1,64,128,1024,5.726208,151.62633507516605,10,0
16,8,8,16,32,256,4,64,8,128,198.144832,113.68687448715752,10,0
512,4,8,32,512,4,1,64,4,128,3313.066624,2256.805365194901,10,0
8,8,16,256,32,16,256,4,1024,16,94.309888,40.28136144880485,10,0
4,8,256,8,4,16,16,64,32,512,71.23952,53.778844782655725,10,0
8,4,4,32,128,8,16,64,1024,512,13.1048,183.4848205435465,10,0
8,16,64,16,8,8,4,64,8,256,68.041376,88.13120494888838,10,0
32,4,16,16,64,1,4,2,8,32,86.360288,133.43795556658827,10,0
8,4,4,8,32,32,16,64,128,1024,10.389248,144.78660638507276,10,0
8,2,128,16,32,16,2,2,1024,4,58.004832,564.9100406665456,10,0
16,1,4,8,64,64,512,2,512,64,55.387776,55.72890211889028,10,0
8,4,64,16,8,4,2,64,512,1024,2.44224,69.84891521571703,10,0
16,4,32,128,64,8,512,2,512,4,582.527808,179.04892903354906,10,0
4,16,16,4,16,4,4,4,128,4,59.544384,83.07388146822505,10,0
4,16,128,8,16,64,4,1,4,128,399.747072,205.97403378405056,10,0
4,8,16,8,16,64,1,64,1024,512,7.479296,189.66616438745203,10,0
4,4,128,8,64,4,32,1,512,2,65.201824,267.74258515529664,10,0
4,2,32,8,8,8,64,8,512,32,36.532224,357.4275367401784,10,0
8,32,32,64,16,2,32,16,128,512,422.89152,214.4915447697288,10,0
8,32,256,256,32,2,1,4,64,32,120.768512,1389.5864283401334,10,0
32,2,64,32,32,2,8,1,32,128,222.936992,1496.6548035875026,10,0
8,1,8,16,32,8,2,1,1024,1,97.265664,131.677355646205,10,0
4,32,32,16,64,8,4,8,1024,64,45.326336,674.7469174244359,10,0
4,1,16,8,256,4,64,2,256,8,8.29408,135.89820540501972,10,0
4,4,32,512,32,128,16,2,256,8,4.822816,132.5821587279066,10,0
16,1,64,16,128,16,4,32,128,256,2.772992,101.72243468755951,10,0
8,1,16,32,16,128,8,2,8,64,49.959936,429.5537095412956,10,0
8,4,32,8,32,32,4,4,256,512,2.183168,96.83772055899996,10,0
16,4,32,64,16,2,1,512,32,1024,28.840672,274.87097543401165,10,0
16,8,16,32,64,4,2,1,128,4,69.351168,217.69902752570985,10,0
64,2,32,128,256,8,16,4,512,128,37.537472,537.6775999467612,10,0
4,32,64,4,64,4,256,4,1024,128,101.5056,107.55180314127264,10,0
16,2,64,16,32,1,2,8,2,512,30.056256,289.4351543915064,10,0
64,16,32,32,256,4,1,8,2,16,2198.970816,2830.562896715439,10,0
8,16,64,16,8,8,1,16,4,64,67.48224,50.63791228173128,10,0
4,128,512,4,8,8,32,4,128,8,807.580352,310.96137188689613,10,0
8,64,64,64,32,1,4,1,256,256,84.809728,224.7238216951356,10,0
8,32,128,128,8,1,1,2,1,256,708.222976,233.1491720441297,10,0
8,8,128,16,16,16,1,2,2,16,424.043008,517.1505740510015,10,0
8,128,1024,8,8,2,4,128,128,1024,113.445632,306.8547537567653,10,0
4,4,8,512,16,64,1,128,512,512,18.745216,253.92913966726644,10,0
16,4,128,16,32,8,64,8,1024,8,34.675552,484.6060151009687,10,0
8,8,32,256,16,64,32,4,1024,4,13.93728,200.54879676351712,10,0
64,4,64,8,64,2,1,32,16,64,18.08736,290.0024387837209,10,0
32,4,32,16,64,64,32,8,128,256,7.704192,173.5953338194093,10,0
32,16,32,32,128,2,2,128,4,128,3605.549056,1032.469451058087,10,0
4,16,64,32,64,4,2,1,4,1,1022.398176,971.4829090476032,10,0
32,4,8,64,128,16,4,8,256,256,12.242976,228.87056116864093,10,0
4,2,32,256,16,128,2,128,64,128,5.562336,121.79442150351969,10,0
8,16,32,32,128,8,256,1,512,16,36.641184,510.347415371545,10,0
16,1,4,16,256,32,256,1,512,256,18.60336,265.5658261223869,10,0
8,8,64,256,16,8,4,1,64,1,133.930944,229.0577412436936,10,0
16,64,64,128,128,16,1,1,8,128,0.0,3059.796850804273,10,0
4,1,512,512,8,4,128,8,512,128,123.15648,130.16195663342378,10,0
8,16,64,8,64,32,2,2,2,1024,267.411104,446.367829771475,10,0
16,16,64,64,16,128,2,2,128,128,77.350272,171.10479769619184,10,0
4,8,64,32,128,2,8,4,64,512,0.835584,140.84810188121304,10,0
4,8,32,8,16,128,2,32,64,512,3.688896,87.7754804871693,10,0
16,16,32,32,16,4,4,1,4,512,250.345472,258.93169337882387,10,0
128,2,8,16,256,2,2,32,64,32,1018.271392,267.3959226990256,10,0
8,64,64,1024,16,32,32,8,1024,512,207.133184,281.716396680753,10,0
128,32,32,16,128,4,1,1,128,8,0.0,2902.282560922627,10,0
8,32,512,1024,8,4,2,8,32,16,100.094048,95.71026113788434,10,0
8,64,512,64,8,2,16,64,128,1024,217.203712,163.53641670749053,10,0
8,4,512,32,8,8,8,1,64,32,0.0,2981.8183039898704,10,0
4,64,128,64,8,32,2,1,256,1024,23.506528,369.37108189915256,10,0
4,2,512,512,8,2,8,2,512,512,97.70928,603.0182262230378,10,0
4,8,8,256,8,256,1,4,8,128,28.686112,315.87291447953464,10,0
16,8,128,512,64,8,1,4,64,128,77.979616,1363.3545569366083,10,0
32,4,8,16,32,128,32,8,128,16,145.640768,72.91202875930207,10,0
4,2,8,8,32,32,16,64,32,256,24.707424,235.77156276337627,10,0
32,32,128,512,32,4,1,32,64,32,185.761792,645.1959983003036,10,0
8,4,32,32,128,2,1,32,16,32,112.023136,297.9494465326555,10,0
8,32,512,1024,8,8,16,2,16,8,4774.205312,1091.947820429924,10,0
4,1,64,512,16,8,16,8,256,128,29.429248,365.0929767250458,10,0
4,16,16,1024,64,64,1,8,64,512,14.137376,704.5932399358315,10,0
32,2,32,16,256,4,16,1,128,2,236.634112,425.21058205527584,10,0
128,2,16,16,512,4,32,16,64,16,702.6688,236.4737791472953,10,0
8,4,16,64,64,128,2,256,256,1024,4.866048,147.2356665792362,10,0
4,16,64,256,4,4,2,32,64,128,28.260672,298.08920329481816,10,0
16,4,4,4,32,16,16,32,512,1024,20.28576,258.0365376926363,10,0
128,2,16,16,512,2,16,4,1024,512,154.143296,270.6751969086688,10,0
8,2,64,8,8,4,2,64,8,256,22.568896,226.76881968661172,10,0
16,2,8,256,16,32,2,256,256,1024,15.67376,196.56969212982708,10,0
8,4,32,4,32,128,1,64,1024,128,4.975776,143.99105139462878,10,0
8,4,64,128,8,128,8,4,1024,4,9.449408,177.20448441228268,10,0
8,4,256,4,32,2,2,128,256,128,5.410592,138.5570110224026,10,0
8,128,128,128,32,4,64,2,512,128,225.03056,660.2948612963334,10,0
16,128,256,32,32,8,1,8,256,1024,0.0,3001.5378835374154,10,0
32,1,64,1024,64,32,4,2,64,4,32.527488,742.7594953860288,10,0
4,64,1024,16,8,1,8,4,256,512,158.224384,648.6325318700048,10,0
128,32,64,32,128,1,1,64,8,1024,0.0,2935.8178842543102,10,0
32,8,16,8,256,1,2,128,16,512,179.20944,547.5450321532539,10,0
128,4,8,32,512,8,8,4,128,32,186.010624,282.8046982238498,10,0
8,1,4,64,64,64,1,2,8,4,219.80592,133.19003722108468,10,0
8,2,16,64,8,8,4,256,16,256,229.003136,93.37734609730356,10,0
16,64,64,16,64,8,2,64,16,64,1070.046432,1645.8292521308404,10,0
8,8,32,4,16,1,32,1,128,1,1275.274016,282.0630478236173,10,0
64,2,64,8,128,2,64,2,128,32,174.752864,1681.6835647081748,10,0
4,4,512,16,4,4,16,1,512,128,268.05856,1553.7055088156835,10,0
4,1,1024,64,4,4,16,16,512,1024,10.851392,261.3844649377972,10,0
16,4,64,256,16,16,8,2,128,2,290.248928,195.76961082151948,10,0
8,8,128,16,32,32,4,128,64,512,1.195488,94.9280926186036,10,0
4,8,128,64,64,4,4,8,4,8,123.876992,130.96690202767863,10,0
