chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
2,64,256,4,118,0,0,1,"(1, 0, 2, 4, 3)",3812.14114,10,5,0,10
256,128,64,16,88,2,1,1,"(1, 0, 4, 2, 3)",3.7069835,10,5,0,10
64,16,2,32,68,1,1,1,"(0, 1, 2, 4, 3)",82.873996,10,5,0,10
64,256,64,8,42,2,0,1,"(1, 0, 4, 2, 3)",14.512708,10,5,0,10
128,2,64,8,94,0,0,0,"(4, 0, 2, 3, 1)",14.5306215,10,5,0,10
8,128,16,8,6,0,1,1,"(1, 0, 4, 2, 3)",116.5913265,10,5,0,10
32,8,16,4,42,0,1,0,"(0, 1, 2, 4, 3)",169.1308765,10,5,0,10
64,8,2,16,8,1,0,0,"(0, 1, 4, 3, 2)",10.137131,10,5,0,10
16,64,256,8,114,0,0,1,"(0, 1, 4, 3, 2)",354.861092,10,5,0,10
32,16,256,4,106,0,1,0,"(0, 1, 4, 3, 2)",5.698473,10,5,0,10
2,2,256,2,28,2,0,0,"(0, 1, 4, 2, 3)",12360.05293,10,5,0,10
32,64,32,1,90,1,0,0,"(1, 0, 2, 3, 4)",4.6032165,10,5,0,10
2,128,64,1,50,1,1,1,"(0, 4, 3, 2, 1)",488.793627,10,5,0,10
4,64,16,16,22,1,0,0,"(0, 1, 4, 2, 3)",133.5598075,10,5,0,10
256,32,128,8,80,0,0,0,"(0, 1, 2, 3, 4)",2.811526,10,5,0,10
64,32,16,8,114,0,0,0,"(0, 1, 2, 3, 4)",76.3341945,10,5,0,10
256,2,64,2,30,2,1,0,"(0, 1, 2, 3, 4)",32.183835,10,5,0,10
64,64,2,1,34,2,0,0,"(0, 1, 2, 3, 4)",56.847598,10,5,0,10
32,4,8,32,8,0,1,1,"(1, 0, 2, 3, 4)",11.470529,10,5,0,10
128,32,2,16,12,2,1,0,"(0, 1, 2, 4, 3)",3.3228425,10,5,0,10
8,2,4,16,66,1,1,0,"(0, 1, 4, 3, 2)",35.910938,10,5,0,10
256,16,2,16,20,0,0,1,"(0, 1, 4, 2, 3)",2.266284,10,5,0,10
128,8,32,2,14,0,1,1,"(1, 0, 2, 3, 4)",5.426527999999999,10,5,0,10
8,64,128,4,94,1,1,1,"(4, 0, 2, 3, 1)",98.3995835,10,5,0,10
4,4,8,32,112,2,0,0,"(1, 0, 4, 2, 3)",16.895818,10,5,0,10
8,4,64,1,84,1,0,0,"(0, 4, 2, 3, 1)",204.3658925,10,5,0,10
16,128,16,4,56,0,0,1,"(0, 4, 3, 2, 1)",63.0810175,10,5,0,10
2,4,16,2,110,1,1,1,"(1, 0, 2, 3, 4)",16.6227215,10,5,0,10
64,2,64,32,30,1,1,1,"(0, 4, 3, 2, 1)",27.1543725,10,5,0,10
64,32,32,2,4,1,1,0,"(4, 0, 3, 2, 1)",11.2576435,10,5,0,10
16,8,256,2,18,2,1,0,"(0, 4, 3, 2, 1)",36.92405,10,5,0,10
4,16,32,8,110,2,1,0,"(0, 4, 3, 2, 1)",406.205048,10,5,0,10
4,16,64,1,118,2,0,1,"(1, 0, 4, 2, 3)",74.66898549999999,10,5,0,10
2,128,128,8,44,2,1,1,"(4, 0, 3, 2, 1)",812.038719,10,5,0,10
2,2,128,32,10,2,0,0,"(1, 0, 2, 4, 3)",771.450149,10,5,0,10
4,4,2,2,4,0,0,0,"(0, 1, 4, 3, 2)",522.5643325,10,5,0,10
128,256,16,1,90,1,0,1,"(0, 1, 4, 2, 3)",59.003763,10,5,0,10
8,32,4,1,22,0,0,1,"(1, 0, 4, 3, 2)",664.9859309999999,10,5,0,10
8,32,64,4,42,0,1,0,"(0, 1, 4, 2, 3)",82.27516,10,5,0,10
2,4,4,1,122,1,0,1,"(0, 1, 4, 3, 2)",3271.8523635,10,5,0,10
8,64,32,2,100,1,0,1,"(0, 1, 4, 3, 2)",14.6805925,10,5,0,10
32,8,128,16,94,2,1,0,"(0, 1, 4, 2, 3)",810.7785025000001,10,5,0,10
32,128,8,8,104,1,0,0,"(0, 1, 4, 3, 2)",2.910157,10,5,0,10
16,16,64,1,64,2,1,1,"(0, 1, 4, 3, 2)",9.451372,10,5,0,10
64,2,16,8,110,0,0,0,"(0, 4, 3, 2, 1)",27.666842000000003,10,5,0,10
256,256,256,32,110,2,1,1,"(0, 1, 2, 4, 3)",12.708752,10,5,0,10
16,8,64,16,72,2,1,0,"(0, 1, 2, 3, 4)",440.337619,10,5,0,10
4,64,128,8,68,2,0,0,"(1, 0, 4, 2, 3)",156.136414,10,5,0,10
4,16,256,4,28,2,1,1,"(1, 0, 2, 3, 4)",2308.405378,10,5,0,10
16,32,2,16,106,0,1,0,"(0, 1, 4, 2, 3)",322.514485,10,5,0,10
32,128,2,1,60,2,1,1,"(0, 4, 3, 2, 1)",33.02238199999999,10,5,0,10
32,64,16,2,78,1,0,0,"(0, 1, 4, 2, 3)",6.8710315,10,5,0,10
64,64,32,2,100,0,1,0,"(1, 0, 4, 3, 2)",89.38542,10,5,0,10
64,16,32,8,110,0,1,0,"(0, 1, 4, 2, 3)",6.492902,10,5,0,10
32,32,4,4,82,2,1,0,"(1, 0, 2, 3, 4)",2.8789230000000003,10,5,0,10
4,2,2,32,66,0,0,0,"(4, 0, 3, 2, 1)",406.65598,10,5,0,10
64,256,4,2,104,1,0,0,"(0, 1, 2, 3, 4)",66.746174,10,5,0,10
256,16,256,16,40,0,0,1,"(0, 1, 2, 3, 4)",39.5794405,10,5,0,10
4,2,4,32,44,0,1,0,"(0, 1, 2, 3, 4)",1270.846308,10,5,0,10
4,256,16,2,106,0,0,0,"(0, 1, 4, 2, 3)",1712.812723,10,5,0,10
16,2,128,16,102,2,0,0,"(1, 0, 4, 2, 3)",1173.141248,10,5,0,10
8,64,256,2,52,2,0,1,"(1, 0, 2, 4, 3)",1208.1509575,10,5,0,10
2,128,8,1,82,0,1,0,"(4, 0, 3, 2, 1)",476.551378,10,5,0,10
4,8,128,32,58,1,1,1,"(4, 0, 3, 2, 1)",406.8821815,10,5,0,10
4,16,256,32,118,0,1,0,"(0, 1, 2, 3, 4)",98.8270215,10,5,0,10
64,32,64,2,64,0,0,1,"(1, 0, 4, 3, 2)",97.3882555,10,5,0,10
64,4,128,2,112,1,0,0,"(4, 0, 2, 3, 1)",7.394806,10,5,0,10
8,32,2,8,98,2,1,1,"(0, 1, 4, 2, 3)",629.2201379999999,10,5,0,10
16,128,256,2,34,2,1,0,"(1, 0, 4, 3, 2)",278.6553705,10,5,0,10
128,4,4,32,52,1,1,0,"(1, 0, 2, 4, 3)",40.315871,10,5,0,10
128,4,16,8,18,2,0,1,"(0, 4, 3, 2, 1)",4.149195,10,5,0,10
8,2,64,4,120,1,1,0,"(0, 4, 3, 2, 1)",203.992046,10,5,0,10
128,8,2,16,6,2,1,1,"(0, 1, 4, 2, 3)",6.805859,10,5,0,10
32,128,64,4,116,1,0,0,"(0, 1, 4, 2, 3)",10.7157145,10,5,0,10
8,32,4,32,118,1,1,1,"(0, 1, 2, 4, 3)",9.2445505,10,5,0,10
16,4,16,2,48,0,0,0,"(0, 1, 4, 3, 2)",516.858653,10,5,0,10
8,8,32,8,114,2,0,1,"(0, 1, 4, 2, 3)",1682.453782,10,5,0,10
256,32,256,2,106,2,0,0,"(1, 0, 2, 4, 3)",32.5676305,10,5,0,10
4,2,16,16,94,1,1,0,"(4, 0, 2, 3, 1)",76.172499,10,5,0,10
8,2,2,16,46,0,0,0,"(1, 0, 4, 3, 2)",28.259159500000003,10,5,0,10
256,8,4,1,68,1,0,0,"(0, 1, 2, 3, 4)",6.0491195,10,5,0,10
256,64,256,4,26,0,1,1,"(0, 1, 4, 2, 3)",13.473894,10,5,0,10
4,16,32,16,24,0,1,1,"(4, 0, 2, 3, 1)",151.4876385,10,5,0,10
8,32,4,4,94,0,1,0,"(0, 4, 3, 2, 1)",203.8862875,10,5,0,10
2,16,128,32,104,0,1,1,"(1, 0, 2, 3, 4)",3541.4609375,10,5,0,10
256,256,8,16,104,2,0,0,"(1, 0, 4, 3, 2)",2.089086,10,5,0,10
4,128,64,32,124,1,0,0,"(4, 0, 3, 2, 1)",248.962196,10,5,0,10
32,4,2,8,108,2,0,1,"(0, 1, 4, 2, 3)",173.4956495,10,5,0,10
64,16,2,2,12,1,1,1,"(1, 0, 2, 3, 4)",4.5937865,10,5,0,10
4,16,32,8,8,2,0,1,"(0, 1, 4, 2, 3)",547.4243495000001,10,5,0,10
128,8,8,2,8,2,0,1,"(0, 4, 2, 3, 1)",5.918202,10,5,0,10
256,4,2,8,18,1,1,1,"(1, 0, 4, 3, 2)",3.033296,10,5,0,10
64,16,8,2,28,2,1,1,"(1, 0, 2, 4, 3)",62.726006,10,5,0,10
128,128,256,2,2,0,1,0,"(0, 1, 4, 3, 2)",7.812807,10,5,0,10
4,4,32,16,46,1,1,0,"(4, 0, 2, 3, 1)",89.189483,10,5,0,10
2,32,64,8,40,1,1,0,"(0, 4, 2, 3, 1)",813.519162,10,5,0,10
2,4,2,8,128,1,0,0,"(0, 4, 2, 3, 1)",811.233916,10,5,0,10
8,32,256,2,36,1,0,0,"(4, 0, 3, 2, 1)",77.89146299999999,10,5,0,10
16,16,128,32,110,0,1,1,"(1, 0, 2, 3, 4)",20.339726,10,5,0,10
128,2,8,1,20,1,0,0,"(1, 0, 2, 4, 3)",41.247908,10,5,0,10
2,32,32,4,82,0,0,0,"(0, 1, 4, 3, 2)",22.4523485,10,5,0,10
64,256,8,32,118,0,1,0,"(1, 0, 4, 2, 3)",8.0453115,10,5,0,10
32,128,128,2,8,1,0,1,"(0, 1, 4, 3, 2)",124.5331905,10,5,0,10
4,256,4,1,4,1,0,0,"(4, 0, 3, 2, 1)",1645.708197,10,5,0,10
128,4,64,1,20,0,1,1,"(0, 1, 2, 4, 3)",9.4518735,10,5,0,10
2,256,32,4,30,2,1,0,"(1, 0, 4, 3, 2)",14.7779705,10,5,0,10
128,8,8,1,98,1,1,0,"(4, 0, 2, 3, 1)",14.3059305,10,5,0,10
2,2,256,2,94,1,1,0,"(0, 1, 2, 4, 3)",748.4979129999999,10,5,0,10
64,2,32,1,58,1,1,1,"(0, 1, 2, 4, 3)",155.7383165,10,5,0,10
8,4,4,8,90,2,0,1,"(0, 4, 2, 3, 1)",204.025853,10,5,0,10
16,32,4,32,98,0,0,1,"(1, 0, 4, 2, 3)",4.3359615,10,5,0,10
4,2,16,16,66,0,0,0,"(4, 0, 3, 2, 1)",76.8584415,10,5,0,10
16,4,2,2,76,2,1,0,"(0, 1, 2, 4, 3)",11.2413125,10,5,0,10
128,16,32,1,14,2,1,0,"(1, 0, 4, 2, 3)",121.978693,10,5,0,10
4,32,32,16,8,2,0,0,"(0, 1, 2, 3, 4)",1430.307309,10,5,0,10
2,256,4,32,96,2,0,1,"(0, 1, 4, 3, 2)",48.7675855,10,5,0,10
128,4,8,4,42,2,1,1,"(0, 4, 3, 2, 1)",4.9948045,10,5,0,10
256,8,2,4,114,1,0,1,"(0, 1, 4, 3, 2)",22.042786,10,5,0,10
16,256,64,2,28,1,1,0,"(0, 1, 2, 4, 3)",449.565683,10,5,0,10
128,128,256,4,54,2,1,1,"(4, 0, 3, 2, 1)",9.13981,10,5,0,10
256,8,4,16,128,2,0,0,"(0, 1, 4, 3, 2)",24.963731,10,5,0,10
8,4,4,2,10,2,0,0,"(0, 4, 3, 2, 1)",203.7827685,10,5,0,10
128,4,4,2,60,2,1,1,"(1, 0, 4, 2, 3)",2.1704955000000004,10,5,0,10
64,32,2,4,126,0,1,0,"(0, 1, 2, 4, 3)",82.706805,10,5,0,10
2,4,16,32,72,0,1,0,"(0, 1, 4, 3, 2)",3708.6592435,10,5,0,10
64,8,256,2,114,0,1,0,"(0, 1, 2, 4, 3)",8.906253,10,5,0,10
2,8,4,16,68,1,0,0,"(1, 0, 4, 2, 3)",2629.8396965,10,5,0,10
16,4,2,2,70,1,0,1,"(0, 4, 2, 3, 1)",103.2661385,10,5,0,10
32,16,64,2,28,1,0,0,"(0, 1, 2, 3, 4)",16.766407,10,5,0,10
128,8,64,1,118,0,1,1,"(4, 0, 2, 3, 1)",14.602407,10,5,0,10
8,2,256,2,16,2,0,1,"(4, 0, 2, 3, 1)",204.051479,10,5,0,10
64,64,16,4,122,2,1,0,"(1, 0, 2, 3, 4)",2.5370565000000003,10,5,0,10
2,4,256,32,92,1,0,1,"(4, 0, 2, 3, 1)",814.100777,10,5,0,10
4,4,16,16,14,1,0,0,"(1, 0, 4, 3, 2)",90.260371,10,5,0,10
2,32,32,8,26,1,1,0,"(1, 0, 4, 3, 2)",2585.999378,10,5,0,10
2,8,64,32,8,2,0,1,"(1, 0, 2, 3, 4)",548.978602,10,5,0,10
4,64,2,1,72,0,0,1,"(0, 1, 4, 3, 2)",29.362363,10,5,0,10
128,16,64,2,116,2,1,1,"(1, 0, 2, 4, 3)",3.0846225,10,5,0,10
256,4,256,1,88,2,1,1,"(0, 1, 2, 4, 3)",34.238279000000006,10,5,0,10
32,32,16,32,92,2,1,1,"(0, 4, 2, 3, 1)",21.2985395,10,5,0,10
8,8,16,32,40,0,0,1,"(1, 0, 2, 3, 4)",557.5252419999999,10,5,0,10
32,128,256,1,12,2,1,0,"(1, 0, 2, 3, 4)",316.923656,10,5,0,10
8,8,256,16,54,1,1,0,"(1, 0, 2, 3, 4)",53.107144,10,5,0,10
64,2,2,1,122,2,0,1,"(1, 0, 4, 3, 2)",3.648788,10,5,0,10
2,2,8,16,104,0,0,0,"(0, 1, 2, 4, 3)",43.249049,10,5,0,10
32,8,16,16,84,1,0,0,"(0, 4, 3, 2, 1)",52.990286,10,5,0,10
128,16,128,2,38,2,1,1,"(1, 0, 4, 2, 3)",291.17611150000005,10,5,0,10
128,32,16,1,56,1,0,0,"(0, 4, 3, 2, 1)",14.298331,10,5,0,10
32,32,64,32,20,1,0,1,"(0, 1, 2, 3, 4)",220.4106115,10,5,0,10
4,2,64,16,44,2,0,0,"(0, 4, 2, 3, 1)",406.692854,10,5,0,10
128,2,16,4,78,1,1,1,"(0, 1, 2, 4, 3)",9.3599625,10,5,0,10
2,2,64,16,54,2,1,0,"(0, 4, 3, 2, 1)",811.7511609999999,10,5,0,10
128,64,256,16,88,2,0,0,"(1, 0, 4, 2, 3)",14.153352,10,5,0,10
32,32,2,8,50,1,1,1,"(0, 1, 2, 3, 4)",4.566962999999999,10,5,0,10
64,8,4,1,50,0,1,1,"(0, 1, 2, 4, 3)",83.929855,10,5,0,10
16,16,16,4,76,0,0,0,"(0, 1, 2, 4, 3)",325.5059505,10,5,0,10
64,128,2,2,68,1,1,0,"(4, 0, 2, 3, 1)",18.1896305,10,5,0,10
4,16,32,2,60,0,1,0,"(1, 0, 2, 3, 4)",1577.1578175,10,5,0,10
16,64,128,1,98,1,1,1,"(0, 1, 4, 3, 2)",9.4824875,10,5,0,10
4,128,128,2,36,0,1,1,"(4, 0, 3, 2, 1)",406.7630925,10,5,0,10
8,16,2,32,52,0,0,1,"(0, 4, 2, 3, 1)",79.955049,10,5,0,10
2,4,32,32,54,2,1,1,"(0, 4, 3, 2, 1)",811.3681415,10,5,0,10
8,8,4,32,56,0,0,1,"(4, 0, 3, 2, 1)",203.7991405,10,5,0,10
256,128,256,2,46,2,0,1,"(4, 0, 2, 3, 1)",8.189193,10,5,0,10
2,256,2,32,106,1,1,0,"(0, 1, 4, 2, 3)",135.8430805,10,5,0,10
2,16,16,1,14,1,0,1,"(4, 0, 2, 3, 1)",811.8030265,10,5,0,10
64,128,32,1,14,1,0,1,"(4, 0, 3, 2, 1)",17.258029,10,5,0,10
256,2,64,4,82,1,1,1,"(0, 1, 4, 3, 2)",47.645019000000005,10,5,0,10
16,16,4,1,42,0,1,0,"(4, 0, 3, 2, 1)",103.435486,10,5,0,10
4,32,16,8,120,2,0,0,"(4, 0, 3, 2, 1)",151.765212,10,5,0,10
4,16,32,16,98,0,0,1,"(4, 0, 2, 3, 1)",151.534239,10,5,0,10
32,64,32,2,14,2,1,0,"(1, 0, 4, 3, 2)",3.734263,10,5,0,10
64,32,128,32,60,2,1,1,"(1, 0, 4, 2, 3)",483.818303,10,5,0,10
4,16,4,8,88,2,1,0,"(0, 1, 2, 3, 4)",1060.3514919999998,10,5,0,10
4,64,8,32,124,0,1,0,"(1, 0, 2, 4, 3)",24.1706935,10,5,0,10
8,2,2,4,30,1,1,1,"(0, 1, 4, 3, 2)",221.622374,10,5,0,10
256,128,64,2,86,1,0,0,"(0, 1, 2, 3, 4)",2.217324,10,5,0,10
64,8,8,16,50,2,0,0,"(0, 1, 2, 3, 4)",75.515103,10,5,0,10
256,256,16,32,32,2,1,0,"(0, 1, 4, 3, 2)",18.707622,10,5,0,10
8,128,128,32,70,0,0,1,"(0, 1, 4, 3, 2)",544.018729,10,5,0,10
16,16,32,4,22,0,0,1,"(0, 4, 2, 3, 1)",40.409872500000006,10,5,0,10
4,16,4,8,78,2,1,1,"(1, 0, 2, 3, 4)",8.124735,10,5,0,10
2,32,128,1,78,0,1,1,"(1, 0, 2, 3, 4)",103.229671,10,5,0,10
2,128,256,4,92,1,1,1,"(4, 0, 3, 2, 1)",812.4597074999999,10,5,0,10
128,256,128,2,24,1,1,1,"(1, 0, 2, 4, 3)",67.674535,10,5,0,10
128,32,4,4,112,1,0,1,"(0, 4, 3, 2, 1)",6.013068,10,5,0,10
32,32,4,8,110,2,1,0,"(0, 1, 2, 4, 3)",152.3444235,10,5,0,10
256,32,8,32,60,0,1,1,"(1, 0, 4, 2, 3)",2.599216,10,5,0,10
32,16,4,1,124,2,1,0,"(0, 4, 3, 2, 1)",20.859287,10,5,0,10
2,16,128,16,24,1,1,1,"(0, 4, 2, 3, 1)",311.07965149999995,10,5,0,10
64,4,256,8,118,1,0,1,"(0, 4, 3, 2, 1)",27.2996415,10,5,0,10
256,32,2,1,28,0,1,1,"(0, 1, 2, 3, 4)",2.070942,10,5,0,10
2,8,16,32,120,1,1,0,"(0, 1, 2, 4, 3)",37.7408175,10,5,0,10
64,16,16,4,12,1,0,0,"(1, 0, 4, 2, 3)",144.111107,10,5,0,10
64,8,2,16,78,1,1,0,"(0, 4, 2, 3, 1)",10.6181795,10,5,0,10
16,32,8,32,102,0,0,0,"(0, 1, 4, 3, 2)",3.856255,10,5,0,10
64,8,16,4,18,1,0,0,"(0, 4, 2, 3, 1)",10.5955115,10,5,0,10
8,16,16,32,44,0,1,1,"(0, 4, 2, 3, 1)",203.8283295,10,5,0,10
64,64,8,4,28,0,0,1,"(0, 1, 2, 3, 4)",4.187533999999999,10,5,0,10
64,4,256,1,114,1,0,1,"(1, 0, 2, 3, 4)",120.696789,10,5,0,10
64,8,4,16,126,0,0,0,"(1, 0, 4, 3, 2)",87.7025455,10,5,0,10
128,16,4,8,42,1,0,1,"(0, 4, 3, 2, 1)",14.5859955,10,5,0,10
2,256,128,16,126,2,0,0,"(4, 0, 3, 2, 1)",3265.4993355,10,5,0,10
256,2,32,8,128,0,1,0,"(0, 1, 4, 3, 2)",42.2495095,10,5,0,10
64,4,2,16,128,0,1,1,"(0, 1, 4, 2, 3)",3.16461,10,5,0,10
8,64,2,16,114,0,1,1,"(4, 0, 3, 2, 1)",203.889011,10,5,0,10
64,2,32,16,126,2,0,1,"(0, 4, 2, 3, 1)",27.2786745,10,5,0,10
256,16,256,4,42,0,1,0,"(0, 4, 3, 2, 1)",3.958985,10,5,0,10
16,2,32,32,10,0,1,0,"(0, 1, 2, 3, 4)",407.7326735,10,5,0,10
4,4,16,4,100,1,0,0,"(0, 1, 4, 2, 3)",2844.6021385000004,10,5,0,10
2,128,8,32,104,1,0,0,"(0, 1, 4, 2, 3)",2568.998038,10,5,0,10
8,32,2,4,32,0,0,0,"(0, 1, 4, 3, 2)",631.264721,10,5,0,10
128,64,256,1,38,2,0,1,"(0, 1, 4, 3, 2)",1.933711,10,5,0,10
64,4,8,4,82,0,0,1,"(1, 0, 2, 3, 4)",86.7084155,10,5,0,10
4,16,256,2,96,1,0,1,"(0, 1, 4, 2, 3)",6582.3023305,10,5,0,10
64,128,16,8,44,0,1,0,"(0, 1, 2, 4, 3)",4.13696,10,5,0,10
128,4,2,1,8,2,0,1,"(4, 0, 3, 2, 1)",4.3172745,10,5,0,10
16,16,32,8,32,1,1,1,"(0, 1, 4, 3, 2)",328.193041,10,5,0,10
8,64,64,8,28,1,1,1,"(1, 0, 4, 3, 2)",7.009921,10,5,0,10
16,64,256,16,88,2,1,0,"(0, 4, 2, 3, 1)",105.2764755,10,5,0,10
256,4,2,32,34,2,0,1,"(1, 0, 4, 3, 2)",1.875174,10,5,0,10
4,256,64,4,78,0,0,0,"(1, 0, 4, 3, 2)",11.950321,10,5,0,10
8,4,256,2,12,0,1,1,"(4, 0, 2, 3, 1)",204.6685235,10,5,0,10
32,64,64,32,122,2,0,0,"(0, 1, 4, 2, 3)",26.6687035,10,5,0,10
64,8,128,8,30,0,1,0,"(0, 1, 2, 4, 3)",140.9336045,10,5,0,10
2,8,16,16,18,2,0,0,"(1, 0, 4, 3, 2)",76.261361,10,5,0,10
4,8,64,8,80,2,0,0,"(1, 0, 2, 4, 3)",1671.7522454999998,10,5,0,10
4,4,32,32,122,0,1,0,"(1, 0, 2, 3, 4)",21.781542,10,5,0,10
4,32,4,16,40,2,0,1,"(0, 1, 4, 2, 3)",40.575816,10,5,0,10
32,32,64,2,52,1,0,1,"(0, 4, 3, 2, 1)",20.7565175,10,5,0,10
8,128,4,16,104,0,1,1,"(0, 1, 4, 2, 3)",562.6894709999999,10,5,0,10
256,2,256,16,110,1,1,1,"(0, 1, 4, 2, 3)",75.3409405,10,5,0,10
8,4,64,2,34,1,1,1,"(0, 4, 2, 3, 1)",46.1845005,10,5,0,10
2,64,32,2,64,2,0,1,"(0, 4, 3, 2, 1)",379.471265,10,5,0,10
64,16,64,8,8,1,0,1,"(0, 1, 2, 3, 4)",111.620342,10,5,0,10
2,8,32,32,10,2,1,1,"(0, 4, 3, 2, 1)",284.2906005,10,5,0,10
4,2,128,4,68,1,0,1,"(4, 0, 2, 3, 1)",407.067938,10,5,0,10
16,16,8,2,4,0,0,0,"(0, 4, 3, 2, 1)",40.464557,10,5,0,10
128,64,256,2,118,0,1,1,"(0, 4, 2, 3, 1)",14.5574805,10,5,0,10
128,4,2,1,34,1,1,1,"(4, 0, 2, 3, 1)",4.0859005,10,5,0,10
128,16,16,4,4,2,0,0,"(1, 0, 2, 3, 4)",35.4173485,10,5,0,10
16,8,2,4,54,2,1,1,"(4, 0, 2, 3, 1)",36.771489,10,5,0,10
2,2,8,16,8,0,0,1,"(1, 0, 4, 3, 2)",5122.494354500001,10,5,0,10
64,16,2,1,78,1,1,0,"(0, 1, 4, 3, 2)",81.1104885,10,5,0,10
32,64,64,2,4,0,0,1,"(0, 1, 4, 3, 2)",145.9267655,10,5,0,10
256,128,8,1,48,1,1,1,"(0, 1, 2, 4, 3)",17.789109,10,5,0,10
128,32,8,4,66,0,0,1,"(0, 1, 2, 3, 4)",40.15493,10,5,0,10
8,128,8,2,50,2,0,0,"(0, 4, 2, 3, 1)",128.8613245,10,5,0,10
128,8,128,16,96,0,1,1,"(1, 0, 4, 2, 3)",9.3197325,10,5,0,10
4,16,16,16,58,2,1,0,"(0, 1, 4, 3, 2)",20.1181705,10,5,0,10
32,32,64,2,100,0,1,1,"(0, 1, 2, 3, 4)",209.7174215,10,5,0,10
4,256,4,2,68,2,1,0,"(0, 1, 2, 4, 3)",18.6341285,10,5,0,10
8,8,16,16,32,0,1,0,"(1, 0, 4, 3, 2)",831.476237,10,5,0,10
16,256,16,16,42,0,0,1,"(1, 0, 2, 3, 4)",8.336575,10,5,0,10
128,2,16,1,72,2,1,1,"(1, 0, 2, 4, 3)",47.524193,10,5,0,10
16,4,64,1,124,1,1,1,"(1, 0, 4, 3, 2)",9.498992,10,5,0,10
2,4,16,32,16,0,1,0,"(0, 1, 2, 4, 3)",2690.235385,10,5,0,10
8,256,4,2,24,1,0,0,"(0, 4, 3, 2, 1)",822.5480295,10,5,0,10
256,64,256,16,80,1,0,0,"(1, 0, 4, 2, 3)",145.179315,10,5,0,10
2,16,32,1,26,1,0,0,"(1, 0, 4, 2, 3)",725.3703654999999,10,5,0,10
4,16,8,2,106,1,1,0,"(1, 0, 4, 3, 2)",1395.9095655,10,5,0,10
32,256,64,16,12,2,0,0,"(0, 1, 4, 2, 3)",704.1731785,10,5,0,10
8,16,64,8,26,0,0,0,"(1, 0, 2, 4, 3)",866.5011265,10,5,0,10
256,4,16,16,114,1,1,0,"(0, 1, 2, 4, 3)",23.6322485,10,5,0,10
32,256,64,32,74,1,1,0,"(0, 1, 2, 4, 3)",223.5343315,10,5,0,10
16,8,128,32,64,0,1,0,"(1, 0, 4, 2, 3)",1605.852379,10,5,0,10
32,8,8,2,10,2,1,0,"(1, 0, 2, 3, 4)",8.317578999999999,10,5,0,10
32,4,256,32,62,2,0,0,"(4, 0, 3, 2, 1)",53.177073,10,5,0,10
2,64,16,2,122,0,0,0,"(0, 4, 3, 2, 1)",384.180528,10,5,0,10
2,128,16,8,28,1,1,1,"(4, 0, 2, 3, 1)",508.184328,10,5,0,10
16,16,256,2,18,1,0,1,"(4, 0, 3, 2, 1)",103.4552575,10,5,0,10
16,32,64,16,46,2,1,1,"(0, 1, 4, 3, 2)",371.350352,10,5,0,10
2,16,2,2,6,0,1,0,"(0, 4, 3, 2, 1)",811.971268,10,5,0,10
8,8,8,4,40,2,1,0,"(4, 0, 2, 3, 1)",203.88731,10,5,0,10
256,8,4,4,38,1,0,0,"(1, 0, 2, 4, 3)",19.1327905,10,5,0,10
256,4,64,8,22,0,0,1,"(4, 0, 3, 2, 1)",3.275125,10,5,0,10
128,2,16,16,94,1,1,0,"(0, 1, 2, 3, 4)",3.1034175,10,5,0,10
128,8,2,32,106,0,0,1,"(1, 0, 4, 3, 2)",42.2626835,10,5,0,10
32,2,16,32,18,1,0,1,"(0, 1, 4, 3, 2)",26.774199,10,5,0,10
8,4,64,16,32,0,0,1,"(1, 0, 2, 3, 4)",889.7167195,10,5,0,10
2,128,32,8,34,0,0,0,"(4, 0, 3, 2, 1)",473.5719,10,5,0,10
4,8,16,4,48,0,0,1,"(0, 1, 2, 3, 4)",1233.722807,10,5,0,10
4,128,16,1,118,0,0,0,"(0, 1, 4, 3, 2)",10.384357,10,5,0,10
2,8,4,32,102,1,0,1,"(1, 0, 2, 3, 4)",11.9875135,10,5,0,10
16,128,4,1,100,2,1,0,"(1, 0, 2, 3, 4)",3.401603,10,5,0,10
256,4,256,1,106,0,0,1,"(1, 0, 2, 4, 3)",3.750153,10,5,0,10
128,256,2,1,68,0,0,0,"(1, 0, 4, 2, 3)",42.370768,10,5,0,10
32,4,256,32,118,0,0,0,"(0, 4, 2, 3, 1)",53.363016,10,5,0,10
8,128,4,2,72,1,1,0,"(0, 1, 2, 3, 4)",513.18353,10,5,0,10
256,256,32,4,86,1,1,1,"(0, 1, 2, 3, 4)",2.653746,10,5,0,10
32,128,16,4,48,2,1,0,"(0, 4, 2, 3, 1)",53.4933725,10,5,0,10
256,64,16,2,108,0,0,0,"(1, 0, 4, 2, 3)",2.250581,10,5,0,10
64,16,32,4,106,0,1,0,"(1, 0, 2, 4, 3)",99.3703435,10,5,0,10
16,32,8,2,108,2,1,0,"(4, 0, 2, 3, 1)",103.4360505,10,5,0,10
256,4,256,8,104,2,1,1,"(0, 1, 4, 3, 2)",28.2841385,10,5,0,10
16,16,128,1,52,1,1,1,"(4, 0, 2, 3, 1)",40.208787,10,5,0,10
32,16,128,1,62,1,1,0,"(1, 0, 4, 2, 3)",989.3142515,10,5,0,10
