chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
8,4,32,16,0,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,56.4502595
64,16,1,8,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,120.9180705
16,8,4,14,0,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,120.7654545
16,2,2,6,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,145.1636135
32,16,16,16,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,196.94169349999999
4,2,2,4,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,178.49281150000002
16,1,16,8,1,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,91.91717349999999
8,4,8,4,2,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,219.79841349999998
32,2,4,10,2,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,92.449187
2,8,1,16,2,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,82.0840465
4,4,64,20,1,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,72.14892
32,16,2,8,0,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,159.832453
4,16,8,18,0,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,77.63207349999999
64,4,64,10,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,115.27019
2,2,1,4,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,176.116057
4,2,4,16,2,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,43.57499
2,16,64,10,2,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,258.929081
8,1,4,8,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,50.389049
4,1,2,14,2,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,48.4349005
16,1,16,20,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,25.0632555
4,1,4,14,2,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,53.5218115
32,8,8,10,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,73.82362800000001
2,4,16,12,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,73.3994565
4,16,8,18,2,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,165.5880735
32,4,8,4,1,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,235.4597855
8,16,8,20,1,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,197.007209
16,2,2,6,2,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,128.42086849999998
16,4,8,6,1,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,162.468212
32,2,1,20,1,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,75.788219
2,8,32,2,1,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,493.399085
64,16,1,8,2,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,336.2769495
16,1,1,20,1,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,29.422213499999998
8,4,16,6,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,65.37997
64,16,32,2,1,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,1229.5906599999998
8,2,16,16,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,51.3777615
4,2,32,18,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,41.522313
4,16,2,20,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,68.4078595
2,16,1,2,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,395.864652
4,1,1,2,1,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,570.8309529999999
8,16,16,10,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,85.63901150000001
8,16,16,6,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,196.907672
32,4,1,8,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,123.6275945
32,1,1,10,1,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,58.449151
2,16,1,6,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,118.33683099999999
16,1,1,16,1,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,41.2782555
64,16,1,16,2,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,176.315303
16,2,8,18,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,26.069333999999998
2,2,8,20,0,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,53.7768365
8,2,4,18,2,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,58.983475999999996
64,1,4,8,2,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,108.646807
2,16,32,4,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,361.8666675
64,8,4,14,2,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,61.723045
64,2,4,10,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,75.4304425
4,1,16,10,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,69.022625
4,1,64,18,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,28.670368500000002
32,4,32,16,1,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,81.46130149999999
4,16,16,20,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,41.8304475
16,8,4,18,1,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,123.77479199999999
2,2,8,18,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,34.259424499999994
8,8,1,20,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,74.4248365
32,1,32,10,2,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,59.232495
32,16,4,16,0,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,184.23586749999998
8,1,64,10,1,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,51.925737999999996
64,1,1,6,1,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,135.6644015
2,16,64,18,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,147.7116805
32,16,16,4,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,184.72253899999998
32,8,4,16,2,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,108.19663600000001
32,1,16,14,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,64.612536
8,8,4,12,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,56.3673915
8,8,4,2,0,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,1051.8564735
2,1,16,8,2,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,97.47289599999999
8,2,32,6,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,59.6259005
32,2,32,14,1,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,53.35025
16,1,8,14,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,57.344421499999996
64,8,64,10,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,89.344326
2,2,32,14,2,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,66.0483385
2,4,64,8,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,63.482029
4,4,4,14,2,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,54.106784
32,4,32,14,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,72.59738949999999
64,4,16,2,2,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,412.34866450000004
32,2,32,20,2,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,39.11574
8,8,32,4,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,154.47063500000002
8,1,64,14,0,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,38.903850000000006
64,1,1,8,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,151.016702
16,2,32,4,2,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,146.3213
32,8,64,14,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,54.3854575
4,8,32,18,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,42.491243499999996
4,8,4,12,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,112.59438750000001
4,1,64,20,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,38.720712500000005
64,8,64,4,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,204.5147415
2,4,4,6,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,92.2549545
4,8,32,6,2,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,193.155637
64,4,32,20,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,69.160615
64,8,64,12,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,70.7435855
8,4,4,18,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,59.028597000000005
64,4,1,10,2,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,75.0880225
4,4,2,20,2,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,36.292375
32,16,32,10,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,77.62003250000001
16,2,1,14,0,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,82.235628
32,2,64,10,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,70.962277
64,4,64,6,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,150.57952
64,4,32,20,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,54.637101
16,4,1,6,1,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,167.1789265
8,4,32,12,1,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,102.938739
32,16,2,10,2,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,88.522925
64,4,16,2,1,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,471.957454
2,1,8,16,2,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,35.4460285
16,8,4,8,1,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,176.2145045
4,16,1,4,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,299.755736
16,4,1,16,1,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,94.452921
4,4,8,8,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,125.49683049999999
4,16,64,8,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,332.4881255
64,1,32,20,0,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,69.0659575
8,16,16,2,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,1201.8447605000001
16,4,2,20,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,27.639151499999997
4,16,4,18,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,50.9731335
4,8,2,12,0,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,137.23211049999998
8,4,64,18,1,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,77.86087549999999
2,8,8,2,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,656.8289629999999
8,1,4,16,0,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,64.35330400000001
2,2,16,18,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,27.613460500000002
4,16,2,14,2,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,168.992267
8,2,8,16,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,29.419611
32,1,16,2,2,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,476.1213835
4,1,64,20,1,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,45.515790499999994
16,16,64,10,2,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,108.2264095
16,2,8,16,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,38.5631695
16,16,8,10,1,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,128.2157075
2,16,8,16,0,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,89.18867900000001
32,1,32,6,0,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,143.3350015
4,1,4,14,0,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,66.67454649999999
32,1,8,16,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,55.1465175
16,8,2,2,1,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,557.786794
64,4,2,18,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,56.6502615
4,16,2,8,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,95.85007300000001
8,4,2,10,2,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,118.069008
16,1,1,18,0,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,33.5570355
4,8,2,10,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,73.503052
64,8,1,14,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,72.49029999999999
8,8,64,4,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,433.98891749999996
32,4,2,18,0,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,75.925382
32,1,32,6,1,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,93.144818
64,2,16,12,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,57.469570000000004
2,2,4,2,2,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,293.98131049999995
4,4,1,16,0,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,51.0223335
64,4,4,8,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,121.03809100000001
64,4,1,2,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,312.4808935
16,16,1,20,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,38.2204975
16,2,16,8,1,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,96.320041
16,16,64,20,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,47.5399455
8,8,8,14,0,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,88.6296835
32,4,64,12,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,64.28356450000001
32,4,64,8,0,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,116.50521649999999
8,4,16,8,2,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,106.2826045
8,8,8,2,0,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,849.9640295
8,8,8,8,2,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,122.0525655
4,2,4,4,0,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,163.67149999999998
2,16,8,20,2,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,157.20168
32,4,32,10,2,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,123.266385
16,4,4,18,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,64.34502499999999
4,16,8,10,0,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,256.2526105
4,1,4,10,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,61.8720795
8,8,32,10,0,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,67.992941
16,8,8,6,0,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,174.653483
4,2,8,2,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,650.82771
2,2,32,18,0,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,57.5317215
4,1,4,10,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,62.655120999999994
4,2,2,14,0,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,45.23956750000001
16,1,16,18,1,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,54.9431505
64,8,32,12,0,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,143.3896475
16,2,16,8,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,89.1764785
32,16,32,4,0,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,505.01904449999995
64,16,64,12,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,256.378332
64,16,32,10,1,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,167.49019950000002
8,16,64,10,0,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,192.20701200000002
32,1,16,18,2,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,62.418643
8,16,2,10,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,107.8847055
8,2,16,4,1,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,151.78427299999998
8,1,16,8,0,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,69.6652795
32,4,1,4,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,154.373883
32,16,16,10,0,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,197.7044285
64,4,8,4,1,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,165.1345565
32,1,64,10,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,100.0150495
8,4,2,16,1,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,51.469561999999996
2,4,4,8,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,109.6705105
64,1,16,18,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,36.286274
8,4,4,8,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,82.3109665
2,16,1,2,2,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,814.0380425000001
16,1,2,18,1,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,37.03063
2,2,32,14,1,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,61.1248305
16,4,1,4,1,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,198.1051975
64,1,64,16,1,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,45.802275
32,1,1,16,0,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,66.4529925
4,8,2,16,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,54.2428205
8,4,8,14,1,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,60.5694375
8,1,64,4,0,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,311.79857849999996
8,2,16,18,2,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,40.464636999999996
64,8,2,2,0,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,447.5956635
8,16,16,2,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,715.9707905
32,16,4,2,0,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,920.617766
64,2,2,12,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,67.316349
64,4,8,8,2,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,113.893302
64,4,16,14,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,63.584205499999996
32,4,8,10,0,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,85.8598535
64,8,2,16,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,63.67104
4,2,64,6,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,112.99010200000001
8,4,32,16,0,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,56.083003500000004
64,8,8,10,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,137.224154
32,16,64,12,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,161.9995955
8,4,32,8,2,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,149.3182195
64,16,8,14,0,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,151.1139005
16,4,16,8,0,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,111.4649015
8,2,4,16,0,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,56.724813
8,1,4,20,1,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,37.251996
2,8,16,8,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,198.93660599999998
32,2,64,2,1,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,583.3226844999999
2,4,8,20,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,46.508416499999996
8,16,1,2,1,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,580.487526
8,16,8,12,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,73.571973
16,4,8,8,2,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,115.995999
8,8,16,12,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,68.124079
2,4,1,20,1,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,72.96479
64,8,16,6,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,135.122234
64,8,4,4,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,433.9699845
32,1,32,8,1,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,138.5078125
2,1,32,10,1,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,68.2901985
2,8,32,4,2,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,174.0481315
8,2,64,16,1,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,51.4232585
64,2,64,16,0,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,47.104896499999995
8,2,4,14,0,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,47.161795
2,4,16,10,0,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,103.4087765
16,4,1,6,0,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,111.594946
64,2,8,14,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,70.856952
32,8,2,2,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,1007.4668095
2,8,8,10,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,153.074161
16,4,1,10,0,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,84.919543
2,4,16,4,0,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,171.8516265
2,4,32,8,1,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,96.449871
32,8,1,6,0,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,146.9003825
64,16,8,18,1,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,77.7099755
64,1,4,10,0,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,78.35151450000001
64,16,16,4,2,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,913.7977825
4,8,2,18,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,65.78221
8,1,2,4,1,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,376.974865
16,1,8,4,1,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,178.52192150000002
64,2,2,2,2,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,299.307283
16,2,1,4,0,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,154.3574335
32,4,8,2,2,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,915.5514115
8,4,1,12,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,66.9818175
8,16,4,14,1,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,86.8612765
32,2,1,10,2,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,77.23793549999999
32,4,64,10,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,129.14236499999998
4,8,32,8,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,119.03680750000001
2,1,2,20,1,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,37.295731
32,1,4,20,0,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,60.159499
32,2,1,8,1,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,100.7123995
64,4,1,20,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,33.1768835
2,1,8,4,2,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,125.465386
64,16,32,8,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,120.70467550000001
4,2,2,18,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,43.673227499999996
2,16,16,10,2,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,254.5178755
8,2,16,14,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,60.6348025
4,8,32,8,0,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,111.5604175
16,16,4,8,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,91.839595
64,2,2,10,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,87.523754
8,4,1,10,1,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,134.4060475
2,1,16,16,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,47.234145999999996
4,2,1,8,1,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,105.15449849999999
64,2,32,18,1,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,70.740032
32,1,4,14,0,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,48.097393
8,4,2,16,0,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,62.9528485
64,1,2,20,2,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,57.688182499999996
2,1,64,16,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,32.068737999999996
64,8,32,4,0,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,236.444096
32,2,32,8,2,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,102.477641
8,8,1,12,1,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,143.891798
16,2,1,18,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,58.206559999999996
32,8,64,14,1,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,86.1942535
8,8,16,8,2,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,154.482997
16,8,2,2,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,302.781081
4,4,32,2,2,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,645.1430285
32,2,2,20,1,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,34.393838
