tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,compute_time,energy,iterations,wait_after_run
128,128,8,128,7.366656,100.18395297260848,10,0
256,256,16,64,3.789824,91.06162262857764,10,0
16,512,16,4,6.44096,99.75650145884512,10,0
256,4,128,1,139.266048,365.46339051587006,10,0
8,256,4,16,28.648448,153.5098774284367,10,0
1024,256,4,64,5.016576,98.10033133803805,10,0
1,1024,1,32,46.80192,235.8771185559888,10,0
128,64,64,2,9.95328,104.64932738400002,10,0
16,8,1,1,179.977216,60.9435333235295,10,0
16,128,4,16,21.08416,133.3116936716251,10,0
128,512,16,64,2.326528,88.67464018036593,10,0
128,512,8,1,4.890624,102.81678570231142,10,0
256,64,16,2,7.517184,99.73636618833952,10,0
128,512,4,8,7.296128,107.9184344394943,10,0
128,512,2,64,14.228384,138.1494274012494,10,0
512,8,64,8,81.979488,249.9817702394104,10,0
512,4,2,1,84.795264,293.4542075117946,10,0
32,128,2,64,11.513696,114.41069167564775,10,0
256,512,4,128,3.359776,96.23388136365254,10,0
128,256,16,1,3.827712,96.5269562135948,10,0
64,256,8,2,2.516992,93.72659703147038,10,0
256,8,128,1,74.971136,238.104818580516,10,0
2,2,1,2,6078.544896,284.8940202788206,10,0
1024,512,4,128,5.890976,101.74381834846211,10,0
256,128,1,2,20.52304,178.2966444674825,10,0
256,1024,8,64,3.50912,94.15831942935584,10,0
512,256,2,1,11.887744,143.35957424992947,10,0
256,4,256,1,139.471872,366.3323508406574,10,0
256,64,64,2,10.522464,104.8373815617904,10,0
512,128,1,4,30.884928,204.07331864884807,10,0
8,4,2,2,721.446976,79.10488317555529,10,0
128,128,64,1,5.620864,94.8912355201846,10,0
1024,16,64,2,38.52288,162.7919619386141,10,0
256,2,8,1,156.867584,412.7107894614041,10,0
1024,512,1,64,37.96592,225.7555340315376,10,0
64,1024,2,64,12.88192,136.04542262886952,10,0
1024,256,32,16,3.693568,89.9211614136031,10,0
8,256,1,16,17.07008,139.55966510524394,10,0
1024,1024,8,4,3.827712,94.99445446606174,10,0
1024,128,1,64,20.364288,161.6222133771433,10,0
128,256,8,32,3.530752,91.63180076701194,10,0
8,128,2,4,27.462656,160.6433756260728,10,0
512,512,1,4,11.377664,140.3850786429855,10,0
4,32,2,32,335.234016,66.10874846381668,10,0
128,8,128,4,79.033344,245.48877850974745,10,0
256,512,8,4,3.243008,93.70916053220093,10,0
1024,1024,64,8,1.651712,84.72371636415399,10,0
1,512,1,64,151.404544,463.7561268560623,10,0
512,16,32,1,25.593856,137.30103308406882,10,0
32,8,1,1,91.05408,335.91120708522254,10,0
16,32,4,32,81.028096,256.94565174908047,10,0
256,128,256,4,5.725184,94.74925468150307,10,0
16,1024,16,4,3.889152,93.19615045494848,10,0
8,128,2,32,54.813696,211.10517590317576,10,0
4,128,2,64,91.783168,292.0103154218891,10,0
128,4,128,1,139.464704,366.6794669709512,10,0
8,64,1,32,64.334848,234.35703759462544,10,0
16,512,4,32,6.54144,102.843512650423,10,0
1024,256,4,8,4.632704,102.53411964992928,10,0
32,128,4,128,13.72896,118.24201427689812,10,0
1024,128,32,4,6.267776,98.52691766123094,10,0
1024,128,32,4,6.244352,94.75753186751436,10,0
4,4,4,2,1545.039872,109.64367729944028,10,0
64,1024,4,32,5.932192,103.8820116457008,10,0
8,512,1,2,44.806144,261.917165466416,10,0
8,1024,1,256,16.454656,148.31352053996295,10,0
128,4,32,2,139.728864,367.957770075984,10,0
32,32,8,16,39.519232,167.9585320812654,10,0
128,2,2,1,142.737216,415.9749922226501,10,0
128,128,1,2,23.197696,188.4327328687636,10,0
32,32,8,16,39.522464,166.3714447942479,10,0
2,64,2,1,188.556288,60.619430465065264,10,0
256,1024,4,128,6.943744,108.8026691014104,10,0
32,512,32,16,3.584032,91.79059799651398,10,0
4,256,1,4,30.785536,185.27516549237487,10,0
64,256,1,1,14.201856,165.76503636023858,10,0
32,512,4,2,8.237056,117.6856175269581,10,0
2,32,2,8,427.097088,69.05603177342304,10,0
1024,4,16,1,91.697152,274.8514271982375,10,0
256,64,1,32,8.94976,116.25860901295876,10,0
256,4,16,4,153.95328,399.5634347718421,10,0
2,2,2,2,6096.904192,285.77251325748193,10,0
512,1024,1,16,36.155328,219.4550221436998,10,0
256,64,2,32,10.987424,112.4942497057448,10,0
256,4,16,1,91.686912,276.1716630351191,10,0
128,128,8,2,4.699136,96.76845005561202,10,0
4,128,4,128,104.239104,313.3225819243809,10,0
16,16,4,2,94.083936,291.62845095392584,10,0
8,1024,1,4,35.172352,222.74929149108647,10,0
128,32,32,2,18.777088,123.51199865056256,10,0
32,256,4,8,4.394112,102.6401139762584,10,0
1024,512,256,4,3.168256,89.09592639145419,10,0
4,512,1,128,28.94944,167.42050170237184,10,0
1024,128,1,8,28.06784,193.43469293759205,10,0
1024,32,4,1,15.829984,137.49197843465765,10,0
32,64,2,16,14.701568,122.60581522557176,10,0
128,16,32,8,40.3712,166.11454012603164,10,0
64,256,4,1,5.082304,107.12752803285132,10,0
2,32,1,16,450.00192,70.83456140117265,10,0
128,16,2,2,23.959552,152.82884335116248,10,0
512,256,16,1,4.061152,96.5296347877914,10,0
1,256,1,16,134.733824,436.78839499043386,10,0
128,512,8,8,2.95936,91.4574701846176,10,0
8,512,1,512,34.22208,192.414413994459,10,0
64,128,32,2,5.275648,94.96714421508337,10,0
1024,128,8,8,6.321184,101.5777032876836,10,0
64,256,4,256,4.83024,97.6518374078755,10,0
16,512,1,64,7.81824,114.914561476854,10,0
64,256,4,128,3.587072,92.72128211412924,10,0
1024,512,64,8,2.236416,89.1305547528141,10,0
256,128,8,128,7.368832,98.93604918763651,10,0
32,1024,16,32,2.43712,87.66205208246089,10,0
1024,1024,2,512,14.124992,138.57017943849945,10,0
128,64,1,8,11.977728,132.6573247905374,10,0
512,32,4,16,20.238336,131.54595278154292,10,0
16,512,2,1,18.802688,171.6585561363766,10,0
1024,1,16,1,372.55984,65.63584698074038,10,0
64,1024,1,4,7.419904,123.71828785904246,10,0
64,1024,8,64,1.586176,86.00659341641527,10,0
256,16,2,2,25.345024,156.20850668900928,10,0
64,64,32,1,7.058432,100.3146095006419,10,0
512,1024,32,16,1.828864,85.10403992337491,10,0
128,1024,2,32,18.933952,155.15442997583068,10,0
512,256,16,64,3.786944,94.52775043629607,10,0
256,128,4,4,5.575488,105.0769240444054,10,0
128,4,32,1,95.593472,279.90461369360054,10,0
256,16,2,2,25.327616,156.65268307758583,10,0
2,512,2,64,55.366656,228.2066644690252,10,0
64,1024,16,4,2.019328,88.9588882348225,10,0
1024,8,8,2,47.922176,189.41942332135065,10,0
256,2,256,2,269.848576,61.49825908654691,10,0
128,2,1,1,123.491328,414.803344234979,10,0
64,128,32,4,5.342208,94.1374819385852,10,0
256,256,4,8,4.668416,107.2281298519626,10,0
64,16,4,4,24.762368,142.3212420036936,10,0
32,64,4,32,20.856832,130.94163400595963,10,0
256,2,16,2,196.742976,57.84191193915413,10,0
1024,1024,2,2,6.033408,114.99209968009632,10,0
512,512,1,16,40.078336,231.7252420466364,10,0
64,256,32,4,3.265536,95.4272667897599,10,0
1024,1024,1,16,35.714976,220.31937116771667,10,0
256,16,256,1,37.805056,162.5453844544588,10,0
512,256,16,64,3.790848,90.82985678186002,10,0
16,128,4,4,13.929472,121.34112327550676,10,0
128,16,8,16,39.601024,167.3863307882053,10,0
256,1024,2,32,19.303424,155.16085439775313,10,0
512,8,512,2,74.113024,234.5761750862239,10,0
32,16,32,8,79.648768,246.119673595575,10,0
64,256,8,16,3.323904,90.80650354874004,10,0
128,512,16,8,2.2272,86.56071727727723,10,0
32,512,2,4,14.7712,144.2522389651765,10,0
16,16,4,16,155.858016,408.7735789183983,10,0
16,128,16,1,13.922176,119.12744633745665,10,0
1,16,1,4,1594.899424,113.9844992562806,10,0
512,4,8,2,93.99088,278.7361656402233,10,0
64,32,8,32,21.025792,132.41570078837594,10,0
1024,2,8,2,186.143744,57.60291228032391,10,0
4,16,2,8,418.026496,67.14203397592445,10,0
1024,256,16,16,3.951584,91.99249461659367,10,0
32,1024,16,2,2.768896,90.74922666528636,10,0
512,1024,256,4,3.152992,90.78377458439442,10,0
32,1024,1,32,26.596288,193.3080863305459,10,0
16,2,1,1,699.181056,78.98852373102665,10,0
2,16,1,1,725.45792,81.00530025889682,10,0
32,8,32,1,97.58704,283.48579271073214,10,0
16,256,2,16,8.704,109.613974923154,10,0
16,256,8,2,7.991296,104.80638884727486,10,0
128,512,32,2,2.304992,88.3846586600389,10,0
32,16,2,1,46.374912,211.8286435982838,10,0
2,128,2,8,115.898272,361.53016467120193,10,0
32,32,8,2,24.45824,141.5098371625852,10,0
128,16,64,16,45.529088,177.16861948808682,10,0
1024,16,2,2,25.440224,155.87813259572326,10,0
16,1024,16,16,3.879936,93.34569770922,10,0
128,512,2,4,10.92096,130.17022530685415,10,0
1,256,1,256,334.941184,65.14035335719439,10,0
64,16,8,16,39.6032,165.4048902681104,10,0
16,64,4,1,24.35072,154.1745302475275,10,0
16,128,16,32,23.323648,134.1588945232982,10,0
256,512,1,128,34.52928,217.46253384941969,10,0
32,64,2,32,21.18144,133.9577922908401,10,0
1024,1024,1024,1,5.303296,93.85331437288896,10,0
32,1024,2,512,9.68704,120.57459172034146,10,0
256,2,128,1,260.18704,60.76416538239004,10,0
512,8,32,2,72.76032,230.87440005109312,10,0
1024,128,128,8,6.286336,97.12128810472532,10,0
1024,1024,8,8,3.857408,96.2564268869941,10,0
1,128,1,16,249.419648,61.95328784945854,10,0
128,64,16,1,7.333888,101.79508486761104,10,0
32,128,1,128,12.646368,121.77177738499218,10,0
32,2,1,1,344.502272,65.07314551702274,10,0
512,512,4,64,6.989824,107.71144382051278,10,0
256,512,128,1,2.745376,89.65931393316903,10,0
32,8,16,2,99.371136,288.2762657941332,10,0
16,128,8,32,22.43072,133.71361807897375,10,0
128,64,2,32,10.94656,113.0086821391657,10,0
32,1024,1,1024,23.878752,187.82794182883416,10,0
128,128,128,8,6.253568,94.95032805428843,10,0
32,64,8,16,20.312064,128.30661374601553,10,0
256,4,128,4,153.869312,394.7313599349319,10,0
32,256,4,256,9.67168,110.77811480867636,10,0
8,128,1,1,31.88224,215.7530355657672,10,0
128,16,1,2,27.609088,183.486880604922,10,0
256,64,2,4,9.91744,120.71885004536844,10,0
16,512,4,8,4.85792,99.4828723547894,10,0
1024,4,512,1,135.49056,358.5399684204566,10,0
256,1024,1,16,36.407328,218.85020648862923,10,0
64,512,1,64,23.734272,182.27063918035088,10,0
32,16,4,1,45.99808,200.35024376378257,10,0
32,256,16,32,6.395712,97.66537186722208,10,0
1024,64,8,32,10.975232,108.14625442338772,10,0
128,1024,16,1,3.22048,93.79129227655636,10,0
512,256,32,8,3.835904,91.09070765672844,10,0
2,128,1,1,103.084032,398.9059268499566,10,0
32,32,2,1,24.173568,162.83754694592918,10,0
1024,8,4,2,47.347712,192.884432542612,10,0
128,64,128,1,9.787392,104.2364315411638,10,0
8,128,1,64,60.281792,227.33598545216705,10,0
512,256,1,128,27.812864,190.44875437492803,10,0
32,1024,1,2,9.250816,135.71304137798109,10,0
256,64,4,16,10.644512,109.30146516682056,10,0
16,16,16,1,95.294464,290.5552015034042,10,0
256,64,4,32,10.862592,108.68159798994986,10,0
512,32,512,2,19.149824,123.4712953597078,10,0
1024,512,8,64,2.904064,89.70189762006166,10,0
16,2,16,1,747.954176,78.88120828576609,10,0
128,256,8,128,3.933184,92.22688117761882,10,0
128,256,32,8,3.468288,90.79539577815068,10,0
4,1024,4,64,15.669248,128.86589652088136,10,0
64,32,32,16,21.51424,127.31983496151892,10,0
1024,128,64,8,6.562816,95.8924497411001,10,0
8,256,8,32,34.957312,163.99433554985526,10,0
16,32,2,32,81.13152,259.8739120960172,10,0
1024,64,1,4,25.051136,186.8543271390397,10,0
16,8,4,1,181.151584,58.13245921768938,10,0
2,8,2,2,1573.34016,118.9179134329957,10,0
4,256,1,64,50.336768,213.6856523934237,10,0
128,16,128,4,38.97856,164.92872268213927,10,0
1024,16,4,1,24.685696,150.98967652982586,10,0
512,8,256,2,74.053632,233.41152349736743,10,0
1024,16,64,1,38.152192,166.4525690704151,10,0
64,16,2,16,27.275264,147.92046828980585,10,0
2,1024,1,1,65.941504,359.0701026160656,10,0
1024,64,16,64,12.604416,110.05179035425998,10,0
32,256,32,8,5.93408,95.06574504495688,10,0
512,64,64,4,11.483136,107.3787762770742,10,0
64,1024,32,8,1.811456,85.53433084572787,10,0
2,256,2,64,100.658176,323.91989219407185,10,0
256,32,2,2,16.114688,142.727220287252,10,0
512,32,128,4,19.90144,125.08874241575823,10,0
256,1024,32,2,2.291712,91.80428564813587,10,0
2,1024,2,4,20.725824,163.28654414418995,10,0
512,64,512,2,10.082304,105.44235751760684,10,0
64,64,2,8,7.328704,106.97265257182474,10,0
256,1024,16,1,3.572736,95.6360609832128,10,0
128,32,16,16,20.627456,128.42480902836832,10,0
1024,16,2,1,28.15488,179.65121555972036,10,0
256,8,16,4,76.170368,243.73684863523087,10,0
8,1024,8,64,11.235328,112.76789441713052,10,0
128,128,64,16,6.593536,98.48695576262952,10,0
256,32,4,32,20.785152,130.22733371174522,10,0
512,8,8,4,49.849344,187.76246303777265,10,0
1024,32,8,2,12.99968,114.90911278387068,10,0
64,4,16,2,96.908448,281.7701522679103,10,0
64,256,1,4,17.94368,169.20028455221788,10,0
1024,1024,4,256,6.436864,105.46883856976196,10,0
64,32,1,32,16.365568,130.76520820959763,10,0
256,512,64,16,2.235424,85.31136868746218,10,0
1024,8,2,1,47.582208,213.02178758217275,10,0
1024,256,1,256,21.425152,174.43242990529976,10,0
4,256,2,128,51.934208,211.79239534607527,10,0
128,128,2,32,6.242304,101.43308943892406,10,0
1024,32,64,1,20.842368,128.04034412871658,10,0
16,64,2,2,25.257888,159.54650520976855,10,0
128,4,4,2,92.713856,283.50107848624054,10,0
64,1024,32,32,1.693696,87.99859464830527,10,0
1024,4,32,1,94.237696,276.6799302661003,10,0
32,128,16,4,10.57792,107.62181115380302,10,0
128,32,4,1,14.619488,133.45671450431675,10,0
256,64,16,32,11.266048,106.52977672099686,10,0
512,1024,1,128,40.085504,240.2246734394418,10,0
256,32,4,8,13.531136,116.30110461433944,10,0
64,8,16,2,48.966656,185.60121509118727,10,0
4,2,1,1,2832.777216,161.01681210211493,10,0
1024,128,64,16,6.601728,96.3996490297906,10,0
256,256,32,2,3.64032,92.066867368243,10,0
128,2,2,2,179.863552,57.24123775367236,10,0
512,128,64,8,6.624256,95.8399717988703,10,0
512,128,512,2,5.522432,95.98511708620374,10,0
256,512,64,2,2.24256,87.52048061730197,10,0
32,512,8,16,3.566592,91.99241219028808,10,0
128,256,8,1,6.31808,108.4623721236388,10,0
64,64,32,4,9.979904,104.358253971002,10,0
8,16,8,16,453.356544,67.78073167216242,10,0
8,2,1,1,1376.649344,105.41230349575363,10,0
64,4,32,4,147.43344,380.9455879765067,10,0
512,256,4,128,3.869728,94.5981538484302,10,0
4,64,4,4,107.142144,329.4732139574556,10,0
1024,1024,1,64,42.506304,246.80779134878577,10,0
128,1,8,1,310.605824,62.182258642618,10,0
64,128,4,2,4.148224,98.68087155765508,10,0
128,256,2,2,12.151648,138.66162285815378,10,0
1024,32,32,1,13.188096,112.05455770642708,10,0
8,512,1,256,25.121792,160.10890295533454,10,0
256,1024,4,2,4.181856,101.31418135938704,10,0
8,32,2,1,90.539872,318.6092364015386,10,0
1024,256,2,8,14.918656,142.32338710356572,10,0
512,256,128,4,3.738624,91.80019301215523,10,0
1024,32,16,16,20.463616,127.46513115968054,10,0
64,4,64,2,144.53552,376.2165547762431,10,0
256,512,16,4,2.751552,88.51281767999578,10,0
128,32,4,4,13.049856,117.02624576509388,10,0
512,1024,4,8,8.877056,114.16377800233693,10,0
256,512,256,1,3.25936,89.46597044554254,10,0
512,8,128,1,74.766336,236.73198830960715,10,0
256,128,2,32,6.237184,103.8041904504334,10,0
256,256,8,32,3.534848,92.0636046215014,10,0
1024,128,8,1,7.304192,112.43975211995344,10,0
8,1024,2,32,9.348096,114.78483031929844,10,0
512,512,128,1,2.92352,91.44337101464956,10,0
4,128,2,16,61.518848,231.69249783002192,10,0
4,128,4,8,58.802176,222.6439405654457,10,0
16,8,1,2,183.938048,57.73895956915074,10,0
64,256,16,2,2.439168,88.48854219048694,10,0
32,512,16,4,3.613696,91.22964322679933,10,0
128,32,64,1,18.967424,125.36426649958364,10,0
512,8,1,8,49.964032,205.9868685933341,10,0
256,256,8,128,3.943296,92.75459976000664,10,0
128,128,4,64,6.060032,98.9040740561873,10,0
1024,8,8,1,46.350336,188.73684689500328,10,0
32,256,2,32,6.398976,104.74444137762367,10,0
512,1024,16,4,2.642048,89.78629851399761,10,0
2,16,2,4,814.542784,84.65589769494302,10,0
64,512,1,256,25.326656,189.4735224723441,10,0
256,4,64,2,144.440192,374.09741311408953,10,0
4,8,2,8,825.759712,81.62208732950607,10,0
256,512,2,8,17.441792,148.2204881822085,10,0
4,64,1,32,127.973376,372.03233342133706,10,0
128,512,8,2,4.931744,101.23070611328124,10,0
16,16,4,4,98.22208,292.1802563482422,10,0
512,512,256,2,3.538944,90.44072540776546,10,0
32,128,1,2,27.904864,202.0033253438125,10,0
512,512,4,32,5.306368,104.44038375803504,10,0
8,8,8,1,366.692512,64.56692726159713,10,0
1024,1024,1,128,40.328096,241.2677755804258,10,0
16,256,8,1,7.711744,107.82804794981487,10,0
32,16,16,16,81.717248,254.46982005844595,10,0
128,1024,1,8,19.400672,166.81948521678416,10,0
512,8,64,2,75.470848,236.7542686751596,10,0
1024,16,16,2,26.331136,139.55272390138617,10,0
4,4,1,1,1417.191424,108.34245032073736,10,0
32,128,8,64,11.844608,110.2448330631283,10,0
4,64,2,4,105.53344,329.4798455609949,10,0
64,16,16,8,39.185376,165.5112422808431,10,0
32,256,1,128,8.371072,116.3806341059304,10,0
16,16,4,4,98.223104,291.20621879970844,10,0
16,128,1,64,23.821312,146.86320601478778,10,0
512,4,64,1,139.295744,364.56223284242327,10,0
64,64,64,4,10.4448,106.25572892864292,10,0
128,32,2,8,13.65504,120.6509141349339,10,0
512,4,8,1,83.030016,265.2889302195162,10,0
128,4,1,2,90.452992,310.99706974612,10,0
256,512,1,256,25.597952,188.08166060495583,10,0
256,1024,2,16,20.023296,155.62496452224283,10,0
256,32,1,4,17.394688,154.05617541051765,10,0
512,32,1,4,17.380352,154.9215663039073,10,0
16,256,8,16,11.532192,111.25695092531348,10,0
512,1024,64,8,1.64864,83.89647841200966,10,0
2,4,1,2,2995.888128,166.81171901095186,10,0
1024,512,4,2,6.66112,110.70492848674766,10,0
32,128,4,2,7.141312,106.76119533939884,10,0
8,512,4,256,24.948768,149.45299871480836,10,0
512,512,16,4,2.823168,90.90406226236298,10,0
8,1024,8,8,8.946688,109.85668473096791,10,0
16,256,8,128,15.03744,120.51539132231932,10,0
1024,8,32,2,72.843264,233.82158924197296,10,0
8,8,8,4,405.598208,74.00151298313058,10,0
256,128,256,1,5.5728,94.8058469974356,10,0
128,1024,4,16,7.70064,113.22906828883532,10,0
8,64,4,2,51.139584,209.5101014000723,10,0
16,512,2,32,6.943936,107.74542033013954,10,0
512,128,4,2,9.609216,125.76718216538303,10,0
64,64,8,2,6.880256,101.3464324019947,10,0
4,64,1,4,102.062112,342.4901186818228,10,0
64,256,4,8,2.490496,90.20394563981426,10,0
64,16,64,16,45.531168,176.15537472484,10,0
8,8,8,8,795.465728,80.43342178614901,10,0
32,16,1,1,46.544896,241.9897213085016,10,0
8,256,4,64,35.873792,169.7423843044714,10,0
256,32,8,4,13.126656,113.45305267229092,10,0
8,32,8,8,203.737088,58.516674236316845,10,0
32,32,4,2,24.180736,144.07249887607514,10,0
4,1024,2,32,15.208448,130.42459702153056,10,0
1024,32,32,4,20.307968,127.0962168494684,10,0
512,16,4,4,24.8576,141.11952089180238,10,0
32,1024,16,8,2.530144,87.99498155495759,10,0
16,512,1,512,17.329152,148.3475184823001,10,0
16,128,2,8,14.611456,127.549072450732,10,0
1024,128,4,16,6.854656,103.52500635871267,10,0
128,32,32,32,23.494656,131.7000934041315,10,0
512,512,8,128,2.354176,85.76179187247591,10,0
512,1024,2,8,12.321664,133.51986272588385,10,0
4,1024,4,2,11.098112,127.72195853809032,10,0
128,4,4,1,77.856704,267.84265007672144,10,0
64,1024,8,1,2.772992,92.1923157476542,10,0
1024,8,1,2,48.057344,222.20342297138995,10,0
16,32,1,32,62.602336,225.983992904586,10,0
2,32,2,32,674.839552,77.08991740038925,10,0
512,16,8,2,24.773632,141.09367869741496,10,0
128,64,4,64,11.337728,111.5181772002924,10,0
1024,32,1,16,15.153152,130.96361041157763,10,0
32,8,8,1,91.86816,282.3036552001215,10,0
64,16,64,8,41.551008,168.55837955372422,10,0
32,4,16,2,193.81552,58.57776887293426,10,0
64,8,2,8,49.977344,193.9161939634323,10,0
32,256,16,16,6.119424,98.69252038184604,10,0
32,256,8,4,4.236288,103.47135772785671,10,0
512,64,1,1,28.711936,220.4291689076693,10,0
256,128,128,8,6.257664,95.97916533729848,10,0
512,8,2,8,49.982496,194.55136464652847,10,0
1024,1024,32,1,3.022688,90.4600271367404,10,0
256,512,16,16,2.37056,87.90233738579113,10,0
64,512,2,64,11.321152,128.88918294327664,10,0
1024,1,8,1,310.598592,62.873396273076736,10,0
128,256,8,64,3.46112,91.70142311433337,10,0
2,64,2,4,212.293504,59.68265744010724,10,0
512,1024,16,8,2.439168,89.81237103157939,10,0
4,128,2,32,88.953856,287.0176240602622,10,0
1024,512,256,2,3.51232,90.00887904450009,10,0
4,1024,4,16,14.56336,129.62206321354543,10,0
16,8,1,8,198.017024,57.43182433009045,10,0
64,64,1,4,8.087552,121.96824926064942,10,0
8,32,4,32,241.0496,60.26355157535448,10,0
16,128,16,2,14.016512,117.17163761100949,10,0
256,32,32,32,23.496704,132.09668529187266,10,0
128,512,2,32,14.603264,137.93228455232318,10,0
32,256,32,32,6.754464,98.15141657064704,10,0
1,256,1,8,124.342272,417.4399570335961,10,0
512,128,16,16,6.193152,95.87017092894462,10,0
1024,32,128,8,22.099968,129.26860796609725,10,0
8,512,2,4,9.190336,117.45873981754796,10,0
1024,32,256,2,19.065856,124.30543466715758,10,0
16,64,2,4,25.99936,154.60144955799532,10,0
64,1024,4,8,7.128064,110.54951888430152,10,0
64,1024,32,2,1.918976,87.68468368792458,10,0
512,128,64,4,6.621184,96.64061720129472,10,0
256,2,4,1,138.435584,390.5945370037032,10,0
512,128,8,16,5.885856,96.4597772990564,10,0
4,1024,1,16,11.358176,129.84490580126192,10,0
1024,256,256,2,3.666944,92.3560935254222,10,0
16,16,8,4,104.095904,301.0310758815317,10,0
8,64,1,8,52.578496,221.3158651180788,10,0
256,128,2,2,22.27712,168.98642759048062,10,0
32,64,16,8,20.586336,128.27054901563298,10,0
256,512,4,32,4.421632,97.33445219737696,10,0
128,4,16,4,153.964544,397.70893103487646,10,0
4,1024,1,128,16.377856,143.8706262738109,10,0
1024,128,128,4,6.531072,96.47647575871758,10,0
128,8,8,1,46.737408,187.10605716229605,10,0
1024,8,64,8,81.979392,248.55873491754764,10,0
1,4,1,1,5758.292992,277.4289677501788,10,0
512,256,32,32,3.70688,90.95135751477622,10,0
512,32,32,2,19.871616,124.75259813685824,10,0
4,64,1,1,96.058368,364.8626116944266,10,0
256,16,1,4,26.431488,164.95102773305808,10,0
512,16,1,2,28.389376,183.1837168365984,10,0
4,256,1,256,64.268288,244.5494267486432,10,0
64,32,16,4,19.844096,126.84177159294912,10,0
2,512,1,512,129.595328,410.0820138681856,10,0
2,256,2,4,60.499936,253.80131654477992,10,0
1024,256,16,32,3.529728,92.58898952084942,10,0
1024,64,2,2,19.095552,164.14023400789904,10,0
512,16,8,4,25.198592,137.78172663356168,10,0
4,64,4,64,182.458368,57.93321799730349,10,0
128,1024,1,2,7.153632,124.98157983434398,10,0
2,128,1,128,202.578944,58.63670754703256,10,0
32,16,2,4,48.606208,197.7466745891847,10,0
512,32,64,8,21.38624,126.90133918371252,10,0
512,1,32,1,374.557728,66.30228250388764,10,0
8,512,4,16,15.7912,127.32824371444988,10,0
512,8,4,2,47.423488,193.30138090338568,10,0
4,128,1,128,98.902016,313.33922764872125,10,0
32,16,8,1,46.020608,188.2964133074265,10,0
128,4,8,4,98.774016,284.1209340755215,10,0
128,1024,1,128,36.926336,230.6747354694526,10,0
8,1024,2,8,5.93616,110.9005736936398,10,0
16,64,2,32,41.725952,178.90016407338678,10,0
8,512,2,128,22.49216,147.42879858228116,10,0
128,256,8,4,2.87024,92.79249786971567,10,0
32,16,8,8,76.663808,244.0665975039309,10,0
4,512,2,16,19.105792,139.89771314642513,10,0
32,4,16,1,186.367072,58.07191945863593,10,0
1024,512,32,4,2.429952,87.32278475948314,10,0
128,128,4,16,5.885952,98.52440567037478,10,0
32,4,4,2,185.073664,58.73283577325239,10,0
512,512,8,1,5.84288,105.97529347678449,10,0
2,4,1,4,3152.294912,174.11969189121595,10,0
32,8,2,1,90.892288,307.9016584192721,10,0
1024,256,64,16,3.70176,90.91667917285446,10,0
2,16,1,16,889.536512,85.18168113531632,10,0
16,16,16,8,157.449216,404.3506225909814,10,0
128,4,8,4,98.782208,282.94697294398253,10,0
1024,32,4,8,13.605888,115.81132294805032,10,0
32,32,4,4,25.145344,143.31448164224275,10,0
4,4,2,4,1582.619648,110.98165768945664,10,0
512,64,256,1,10.237952,106.6218517815942,10,0
32,512,8,64,3.704832,93.40285024616364,10,0
4,512,4,2,18.209792,142.20945779156733,10,0
128,1024,2,8,12.428384,132.2446754045203,10,0
128,1024,2,4,7.076864,116.17464528365976,10,0
256,8,4,4,49.035264,192.7195692591171,10,0
256,512,2,2,7.586656,118.20358784449012,10,0
32,128,8,16,10.680224,108.21859987951709,10,0
8,256,1,256,46.317568,208.86092523512212,10,0
256,1024,1,512,29.606912,207.9222189351166,10,0
256,1024,2,64,18.16064,152.2709444584148,10,0
64,4,16,1,92.925952,278.3711970154697,10,0
64,128,64,16,6.576096,95.6745259518225,10,0
1024,2,8,1,156.868608,415.2854764583636,10,0
128,128,2,8,8.380416,115.16654107238368,10,0
512,1024,2,4,7.1936,115.86480988783003,10,0
512,2,2,1,130.44224,390.7768055583957,10,0
1024,256,4,16,5.61664,102.92259840762334,10,0
16,1024,1,4,22.565888,183.2238474416233,10,0
32,1024,32,2,2.269248,88.15217752355017,10,0
256,64,8,2,7.30624,103.911855845745,10,0
64,512,16,8,2.144256,86.51931496462616,10,0
512,256,32,4,3.622912,90.59942401490608,10,0
32,128,1,4,8.568832,121.76866948106282,10,0
64,1024,1,512,27.024384,200.3384745967512,10,0
64,128,1,1,17.358848,176.34949652457777,10,0
8,128,2,16,29.919232,157.99244705283888,10,0
128,128,1,16,27.116544,188.1346642077514,10,0
1024,128,64,4,6.79104,97.3469414139465,10,0
64,32,64,16,23.31856,133.1266807720587,10,0
64,64,32,16,11.262976,105.39524127533588,10,0
64,16,64,4,39.190528,165.52006637399597,10,0
1024,64,2,16,8.896512,111.40704987901724,10,0
512,128,4,4,5.390336,103.90280103703714,10,0
128,128,8,8,5.96688,96.91558368483096,10,0
1024,512,32,32,2.255872,87.24006265398029,10,0
64,128,2,32,6.23104,103.2496602382032,10,0
16,1024,4,1,10.04032,126.59098399911063,10,0
64,1024,4,128,5.952512,105.977680581157,10,0
256,512,16,8,2.363392,88.88310359364675,10,0
512,128,2,64,6.390784,102.45647777120418,10,0
64,32,2,2,12.98944,127.7985321449523,10,0
256,16,1,8,25.951232,157.26070857244696,10,0
256,16,4,2,24.01792,144.56441850707998,10,0
32,512,1,2,15.016928,156.9330872822905,10,0
1024,16,256,1,37.55008,161.24071096803306,10,0
32,2,1,2,358.344576,64.84557911563522,10,0
