tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,compute_time,energy,iterations,wait_after_run
4,1,16,32,4,128,8,16,16,32,191.383552,35.43605228672454,10,0
4,4,16,256,4,16,2,2,256,128,7.704576,81.62650445455559,10,0
128,1,4,128,128,64,64,1,128,16,150.265856,158.2122957001663,10,0
4,2,128,1024,8,16,1,8,2,32,232.931328,69.20327702072542,10,0
8,1,8,256,16,32,8,32,32,128,92.386304,36.01167067311865,10,0
64,8,8,4,256,32,8,2,32,4,594.572288,173.77792385068022,10,0
32,4,16,128,128,16,4,32,64,32,33.230848,125.31588974904,10,0
4,16,256,128,4,1,16,4,128,4,344.593408,71.17964017262894,10,0
32,1,8,4,256,8,256,1,256,2,1299.905536,121.26851965828996,10,0
64,2,32,8,128,2,4,128,512,512,51.73536,51.71724905584745,10,0
32,2,16,4,64,2,8,16,256,512,44.038336,41.10274338165,10,0
4,256,512,256,16,1,4,128,16,1024,2838.148064,561.0087193001651,10,0
8,1,256,4,32,1,1,256,256,1024,1.765376,50.38229126119427,10,0
16,128,128,256,16,32,1,2,256,64,325.649376,1577.6885972351442,10,0
4,64,512,16,16,1,8,1,8,512,2416.468992,888.4789264257954,10,0
32,16,16,256,32,64,1,32,512,32,681.93696,184.80830556160385,10,0
8,4,8,16,8,256,64,1,512,256,36.339712,153.24298643412038,10,0
4,2,512,16,4,8,128,2,512,16,2299.93984,609.5666487894811,10,0
32,16,64,16,64,32,32,4,64,32,652.246016,189.4885520903996,10,0
8,1,128,128,16,16,1,1,1024,4,0.0,2167.4133877956583,10,0
64,16,64,16,64,64,4,8,128,128,129.99984,147.4103932852527,10,0
8,2,8,512,8,128,16,1,128,512,22.37952,129.2212496510496,10,0
8,4,128,128,64,8,4,1,32,32,83.7376,689.9521744541037,10,0
4,2,16,4,8,16,4,2,256,8,32.093216,137.44931451918845,10,0
4,2,32,4,4,64,1,8,2,8,825.439232,64.46402249368565,10,0
16,4,128,4,16,1,8,32,16,32,291.13344,45.61514314088402,10,0
16,2,4,16,64,64,16,2,16,16,103.885824,37.25361222482455,10,0
128,1,8,16,128,32,8,1,256,8,84.723648,383.0042025357048,10,0
32,2,4,8,256,16,8,8,32,256,10.607616,93.45866322758484,10,0
16,32,256,128,16,16,2,4,64,512,100.717568,166.6928339003082,10,0
32,1,4,4,256,16,64,2,64,64,43.684864,42.49079724678231,10,0
32,4,32,64,64,2,32,1,512,1,205.414464,268.7728589138356,10,0
128,8,16,64,128,4,1,2,8,128,167.801856,354.8769370008656,10,0
4,32,64,64,8,16,1,32,256,64,10.653696,132.0525197955019,10,0
16,8,32,64,128,4,1,128,512,128,152.764416,407.5428282631058,10,0
16,128,128,16,32,1,1,512,512,512,0.0,1892.0669654756769,10,0
32,2,4,256,64,128,16,1,32,8,127.287296,41.41565643932361,10,0
4,1,4,4,512,2,1,32,4,512,172.785824,236.70359474619832,10,0
16,1,32,256,16,16,8,8,128,128,4.132864,64.45390502692265,10,0
64,4,128,8,64,2,256,1,1024,2,0.0,2333.4155404926896,10,0
4,2,32,256,4,32,1,4,1024,4,18.706432,86.39477963093584,10,0
4,1,4,32,4,256,16,64,128,256,68.784128,34.46850636408453,10,0
4,1024,1024,512,8,2,4,2,256,64,0.0,2098.159956168412,10,0
4,4,16,64,32,4,8,4,8,8,268.836832,31.2645335348845,10,0
4,64,128,16,8,1,16,2,32,4,757.34528,100.4468854592428,10,0
4,4,32,32,16,128,8,8,512,16,2.316288,44.74268695659144,10,0
16,1,8,32,32,256,1,128,16,1024,12.2112,79.49773471614473,10,0
64,8,16,16,64,2,128,2,512,2,3579.155392,233.80527547337368,10,0
256,4,4,32,512,8,2,4,128,8,3107.57168,522.9468042527153,10,0
4,16,512,256,8,4,8,4,32,128,108.071936,159.74362372336262,10,0
256,1,4,8,512,16,2,512,16,512,2044.02176,161.74671201729564,10,0
16,4,64,64,128,16,8,128,512,256,18.158592,103.68772871518507,10,0
8,64,1024,32,8,2,32,2,32,2,0.0,2032.2383320919048,10,0
4,2,64,32,64,16,2,1,64,2,357.85408,1503.5585444815492,10,0
4,8,32,32,4,128,32,1,32,16,596.62336,72.71725218505144,10,0
8,8,8,64,32,64,8,8,32,128,13.109248,81.03124336476805,10,0
16,1,16,8,64,8,2,2,16,64,11.972608,147.1188083671235,10,0
8,256,256,4,32,1,2,16,64,512,0.0,1871.4292660412432,10,0
32,1,128,64,64,2,2,64,16,64,19.019776,73.27781263258919,10,0
16,16,512,16,16,1,1,16,1024,256,18.924544,198.58963690454527,10,0
4,128,128,4,32,2,16,4,1024,64,216.182752,171.31316830767432,10,0
128,4,4,8,128,16,64,2,128,64,834.742272,134.00637303983524,10,0
16,1,16,4,64,4,1,64,1024,128,27.63264,118.84464146837146,10,0
4,8,8,128,4,256,16,1,32,256,68.745216,34.81868988715555,10,0
16,256,256,512,16,16,2,32,8,32,0.0,2234.2417520091576,10,0
8,2,32,128,8,128,1,4,32,32,8.881152,62.55741470583117,10,0
16,8,16,256,32,16,64,4,64,128,29.714432,127.86402091762751,10,0
8,2,128,128,32,8,128,2,512,1024,45.71648,186.6127517395525,10,0
4,8,8,16,8,16,16,32,512,512,33.466368,143.08514600745312,10,0
4,2,64,256,4,4,1,256,16,512,242.438144,39.97478398123128,10,0
32,2,32,128,128,8,8,1,16,8,146.09296,263.1341761217742,10,0
8,32,128,128,32,32,1,1024,256,1024,137.363456,370.8971318035228,10,0
32,1,32,128,32,8,2,512,64,512,22.173696,89.25076451687258,10,0
4,4,32,8,8,16,32,2,64,256,86.828032,43.79211324316799,10,0
4,32,32,8,16,1,8,2,64,2,515.46416,67.25694427990393,10,0
64,1,4,64,128,64,1,1,64,16,91.5384,120.93767282952987,10,0
4,128,256,128,16,16,16,8,1024,128,78.329792,164.7466049415323,10,0
16,1,32,1024,32,64,64,16,512,64,19.485824,104.21573714371496,10,0
4,8,256,4,8,1,1,64,128,1024,7.320576,79.69488960081146,10,0
16,8,8,16,32,256,4,64,8,128,285.595648,56.83181923703906,10,0
512,4,8,32,512,4,1,64,4,128,5210.784832,1569.788401193092,10,0
8,8,16,256,32,16,256,4,1024,16,156.02688,46.96384741676058,10,0
4,8,256,8,4,16,16,64,32,512,68.975616,37.02494040373334,10,0
8,4,4,32,128,8,16,64,1024,512,16.29696,108.20989701016472,10,0
8,16,64,16,8,8,4,64,8,256,97.30048,47.33891749317663,10,0
32,4,16,16,64,1,4,2,8,32,82.48608,78.78234316365047,10,0
8,4,4,8,32,32,16,64,128,1024,19.854368,99.39195302372173,10,0
8,2,128,16,32,16,2,2,1024,4,54.44384,382.2604995378972,10,0
16,1,4,8,64,64,512,2,512,64,64.832512,38.976852140550754,10,0
8,4,64,16,8,4,2,64,512,1024,1.644544,45.81934262104704,10,0
16,4,32,128,64,8,512,2,512,4,1411.77344,141.62050348214512,10,0
4,16,16,4,16,4,4,4,128,4,88.358912,38.09785341931197,10,0
4,16,128,8,16,64,4,1,4,128,487.450624,135.99694016066323,10,0
4,8,16,8,16,64,1,64,1024,512,10.121344,99.24974311472616,10,0
4,4,128,8,64,4,32,1,512,2,76.998656,152.65271807110022,10,0
4,2,32,8,8,8,64,8,512,32,47.64672,35.87358277410949,10,0
8,32,32,64,16,2,32,16,128,512,250.074112,89.6560286668127,10,0
8,32,256,256,32,2,1,4,64,32,169.858048,992.49899120279,10,0
32,2,64,32,32,2,8,1,32,128,135.36256,1067.9197546035905,10,0
8,1,8,16,32,8,2,1,1024,1,158.001152,66.95941339257926,10,0
4,32,32,16,64,8,4,8,1024,64,36.303872,299.4465786632071,10,0
4,1,16,8,256,4,64,2,256,8,11.169792,66.163583545242,10,0
4,4,32,512,32,128,16,2,256,8,9.438208,68.6749604044107,10,0
16,1,64,16,128,16,4,32,128,256,1.937408,51.065774824365214,10,0
8,1,16,32,16,128,8,2,8,64,67.007488,46.07988659927784,10,0
8,4,32,8,32,32,4,4,256,512,1.573888,48.49798602812152,10,0
16,4,32,64,16,2,1,512,32,1024,41.853952,44.682721422533255,10,0
16,8,16,32,64,4,2,1,128,4,59.552768,118.43474405063655,10,0
64,2,32,128,256,8,16,4,512,128,27.999232,271.4670475619441,10,0
4,32,64,4,64,4,256,4,1024,128,74.223616,56.44640900854155,10,0
16,2,64,16,32,1,2,8,2,512,48.442368,58.40415525525094,10,0
64,16,32,32,256,4,1,8,2,16,0.0,1916.5915455823488,10,0
8,16,64,16,8,8,1,16,4,64,73.46176,36.182016279552016,10,0
4,128,512,4,8,8,32,4,128,8,1172.553696,205.77942318974712,10,0
8,64,64,64,32,1,4,1,256,256,60.343296,125.05689775199784,10,0
8,32,128,128,8,1,1,2,1,256,931.291296,152.65680207243253,10,0
8,8,128,16,16,16,1,2,2,16,516.137984,346.01693130194843,10,0
8,128,1024,8,8,2,4,128,128,1024,173.484032,206.4011724246668,10,0
4,4,8,512,16,64,1,128,512,512,18.475008,109.3000701369314,10,0
16,4,128,16,32,8,64,8,1024,8,44.531712,73.55734392489802,10,0
8,8,32,256,16,64,32,4,1024,4,21.185536,98.30058457085195,10,0
64,4,64,8,64,2,1,32,16,64,26.297344,142.14999967447497,10,0
32,4,32,16,64,64,32,8,128,256,6.590464,81.34058062354738,10,0
32,16,32,32,128,2,2,128,4,128,5118.503936,622.7220052227483,10,0
4,16,64,32,64,4,2,1,4,1,1317.925856,601.5797258117716,10,0
32,4,8,64,128,16,4,8,256,256,10.324992,98.11313920416389,10,0
4,2,32,256,16,128,2,128,64,128,9.368736,60.70511095233335,10,0
8,16,32,32,128,8,256,1,512,16,32.60928,208.2631519082228,10,0
16,1,4,16,256,32,256,1,512,256,14.318592,105.73545778288796,10,0
8,8,64,256,16,8,4,1,64,1,142.252032,123.48617588771477,10,0
16,64,64,128,128,16,1,1,8,128,0.0,2178.6152871214567,10,0
4,1,512,512,8,4,128,8,512,128,125.858784,90.90436902194254,10,0
8,16,64,8,64,32,2,2,2,1024,207.692832,294.7150655115493,10,0
16,16,64,64,16,128,2,2,128,128,106.423392,90.79924785150192,10,0
4,8,64,32,128,2,8,4,64,512,1.352768,76.99490695983798,10,0
4,8,32,8,16,128,2,32,64,512,4.701184,59.64439676058392,10,0
16,16,32,32,16,4,4,1,4,512,216.811648,163.87571512566717,10,0
128,2,8,16,256,2,2,32,64,32,2011.533312,166.8417482016863,10,0
8,64,64,1024,16,32,32,8,1024,512,222.340096,162.86078777667962,10,0
128,32,32,16,128,4,1,1,128,8,0.0,2028.845425422652,10,0
8,32,512,1024,8,4,2,8,32,16,106.01472,71.60850864932968,10,0
8,64,512,64,8,2,16,64,128,1024,422.902784,109.00062291260126,10,0
8,4,512,32,8,8,8,1,64,32,0.0,1898.456522870226,10,0
4,64,128,64,8,32,2,1,256,1024,20.440064,199.1713624177969,10,0
4,2,512,512,8,2,8,2,512,512,66.688,382.9977121296325,10,0
4,8,8,256,8,256,1,4,8,128,27.88976,129.49939957284204,10,0
16,8,128,512,64,8,1,4,64,128,87.122944,989.0937820827356,10,0
32,4,8,16,32,128,32,8,128,16,159.49824,48.76916409770923,10,0
4,2,8,8,32,32,16,64,32,256,59.819008,31.87049574658713,10,0
32,32,128,512,32,4,1,32,64,32,370.704352,434.06801326001766,10,0
8,4,32,32,128,2,1,32,16,32,141.570016,174.3694083390527,10,0
8,32,512,1024,8,8,16,2,16,8,6867.90352,674.3532199824906,10,0
4,1,64,512,16,8,16,8,256,128,25.317376,147.60596976655785,10,0
4,16,16,1024,64,64,1,8,64,512,14.922752,430.2943914095245,10,0
32,2,32,16,256,4,16,1,128,2,240.641024,270.88820468479497,10,0
128,2,16,16,512,4,32,16,64,16,1292.198048,148.98845954414034,10,0
8,4,16,64,64,128,2,256,256,1024,11.10528,86.23769079685586,10,0
4,16,64,256,4,4,2,32,64,128,29.855744,123.92867225227788,10,0
16,4,4,4,32,16,16,32,512,1024,30.025728,131.54716693460534,10,0
128,2,16,16,512,2,16,4,1024,512,123.96848,152.41774354246522,10,0
8,2,64,8,8,4,2,64,8,256,30.713856,105.95204377487862,10,0
16,2,8,256,16,32,2,256,256,1024,28.654592,112.02442046747366,10,0
8,4,32,4,32,128,1,64,1024,128,13.349888,93.37961591837714,10,0
8,4,64,128,8,128,8,4,1024,4,8.33024,75.29942753384101,10,0
8,4,256,4,32,2,2,128,256,128,6.920224,72.65957016020337,10,0
8,128,128,128,32,4,64,2,512,128,330.288128,447.0185465438345,10,0
16,128,256,32,32,8,1,8,256,1024,0.0,2040.351487066422,10,0
32,1,64,1024,64,32,4,2,64,4,58.856448,348.22510750568296,10,0
4,64,1024,16,8,1,8,4,256,512,161.309664,392.7777745818803,10,0
128,32,64,32,128,1,1,64,8,1024,0.0,2198.3102986578224,10,0
32,8,16,8,256,1,2,128,16,512,2151.684064,461.3795039528434,10,0
128,4,8,32,512,8,8,4,128,32,274.702336,171.3869561656337,10,0
8,1,4,64,64,64,1,2,8,4,332.225536,68.69182176927724,10,0
8,2,16,64,8,8,4,256,16,256,392.374272,47.63279913557004,10,0
16,64,64,16,64,8,2,64,16,64,2962.96752,1123.5956537976097,10,0
8,8,32,4,16,1,32,1,128,1,1718.385632,143.0346799704789,10,0
64,2,64,8,128,2,64,2,128,32,112.152544,1392.0521321248475,10,0
4,4,512,16,4,4,16,1,512,128,371.116032,1340.7385786357345,10,0
4,1,1024,64,4,4,16,16,512,1024,19.577856,173.54153850488044,10,0
16,4,64,256,16,16,8,2,128,2,313.012224,95.12517321460037,10,0
8,8,128,16,32,32,4,128,64,512,1.719296,51.21097820248611,10,0
4,8,128,64,64,4,4,8,4,8,169.024512,80.19236408596024,10,0
16,32,64,64,128,2,8,2,64,8,17.93136,169.1080192090845,10,0
64,1,4,4,512,4,1,1,2,16,404.372448,619.1871421517592,10,0
16,16,32,32,32,2,32,32,64,512,813.871936,122.65474506034592,10,0
128,4,64,4,128,8,128,1,128,512,0.0,2266.554923533807,10,0
8,4,8,8,128,64,16,8,256,64,6.793216,50.532121266843504,10,0
64,2,8,8,64,16,8,16,512,256,5.940224,70.01378654605021,10,0
64,2,128,512,64,16,8,1,8,128,0.0,2039.0921858679253,10,0
64,8,64,64,64,4,1,4,1,512,269.012992,276.0026745211225,10,0
16,1,32,32,32,1,2,64,8,64,518.949888,49.16790539647162,10,0
4,1,4,16,128,64,1,2,512,256,84.66432,128.73847673419272,10,0
16,8,64,64,64,1,2,32,32,32,49.256448,80.95181449847378,10,0
4,8,32,16,128,2,4,8,1024,32,37.535744,214.06583945347268,10,0
4,8,128,32,4,4,1,256,2,1024,137.68704,37.22116419144371,10,0
16,4,32,128,32,16,64,2,128,4,262.404096,86.76979192427561,10,0
8,16,256,4,16,2,16,4,128,32,143.802368,156.87966425176594,10,0
16,4,32,128,16,64,8,1,32,1,905.416736,180.46310492275043,10,0
4,16,32,64,8,8,2,4,128,512,20.740096,138.2069248832249,10,0
32,2,16,32,256,4,1,4,512,32,259.700736,330.95388199629303,10,0
128,16,16,64,128,64,64,4,1024,64,709.264384,486.03701707987534,10,0
4,16,1024,256,4,4,512,1,512,512,0.0,1961.6451683718035,10,0
8,1,256,1024,16,16,2,1,1024,32,0.0,1772.7152944073548,10,0
4,64,64,16,16,32,2,1,16,16,61.74416,111.98571161103986,10,0
4,16,64,4,8,32,64,8,512,32,61.09184,38.15264066785679,10,0
32,2,8,16,256,16,64,16,64,1024,28.209152,169.1645286277366,10,0
8,2,16,64,128,32,32,8,512,256,9.643008,84.7823923013433,10,0
4,2,256,16,8,16,1,64,2,64,102.070272,38.72366612785941,10,0
4,8,1024,512,8,1,64,2,512,8,718.700512,1046.1901318970272,10,0
4,16,32,32,8,1,16,1,512,1024,374.20032,73.19937916002057,10,0
4,2,1024,512,4,1,1,1,1024,1024,261.255136,1688.944289647217,10,0
32,4,32,32,256,1,64,4,512,64,290.296832,93.74664442597476,10,0
4,1,32,16,4,2,4,1,32,2,547.781632,81.2922164545971,10,0
32,64,64,64,128,2,8,64,512,256,1190.882272,1661.7389672210118,10,0
8,4,16,256,32,32,1,256,64,256,60.761248,56.96150507705015,10,0
64,16,64,8,64,8,8,16,1024,128,192.376832,182.45356019740623,10,0
4,1,16,16,128,2,1,128,2,128,1021.05104,101.8530299016262,10,0
32,1,32,256,64,8,8,4,256,8,33.969152,177.92535198589496,10,0
16,8,8,32,128,8,1,64,128,256,110.712832,398.8852154920909,10,0
8,8,64,4,8,8,1,8,1,256,50.608128,36.19314647571954,10,0
16,4,4,8,128,2,16,4,32,512,160.44032,47.1547280752346,10,0
4,1,32,1024,128,32,8,64,1024,128,13.42976,81.18660770482838,10,0
16,64,128,1024,16,16,32,2,1024,64,431.470592,203.65681830434525,10,0
4,4,8,256,64,64,32,2,1024,32,5.517312,64.75261749757169,10,0
4,4,8,64,8,8,4,4,64,512,22.705152,138.14586276504392,10,0
4,2,32,8,4,32,1,8,4,16,271.847552,42.26139709793628,10,0
4,4,8,8,64,64,1,32,4,32,553.72288,104.85578711480612,10,0
4,4,16,64,16,16,4,16,256,128,3.57888,57.0857666858137,10,0
16,4,32,64,128,8,2,4,2,32,162.232352,113.2906430336024,10,0
32,64,128,128,64,1,8,1,16,2,0.0,1873.4842144436195,10,0
8,1,32,64,32,32,8,4,64,64,5.195776,56.5988616178039,10,0
4,1,32,32,4,16,2,16,16,128,12.242944,73.07998869681803,10,0
4,4,128,128,16,8,2,256,2,1024,51.979264,35.852923437052894,10,0
8,8,16,128,32,32,16,2,128,256,6.908,72.32766869166744,10,0
4,4,16,64,128,4,1,16,1024,32,196.414496,180.4864006352363,10,0
8,4,512,64,16,2,16,32,1024,64,109.408256,53.94047835665252,10,0
32,64,128,16,64,8,16,4,512,4,1581.922272,1960.593605141847,10,0
8,1,32,64,256,8,4,4,4,32,170.958848,323.9135405411379,10,0
16,16,128,8,16,64,32,4,512,4,564.25472,114.44978155818228,10,0
8,32,256,64,16,4,1024,1,1024,128,3053.927424,824.1747801622679,10,0
4,1,32,64,256,2,1,256,1024,1024,80.838656,117.6433275196808,10,0
32,2,8,4,32,256,1,2,128,8,31.24224,133.54087154295794,10,0
16,16,16,16,16,8,4,64,8,256,539.905024,72.37131691643943,10,0
16,8,8,8,512,4,32,1,64,512,2.025472,56.07306443115163,10,0
4,2,16,4,8,2,256,1,1024,256,76.582976,47.60062563425698,10,0
16,32,32,512,16,128,32,32,256,256,830.06976,127.72678581324396,10,0
8,16,16,4,16,16,4,32,16,32,367.767552,70.26240213207494,10,0
8,128,256,256,32,4,128,2,512,4,962.270176,442.90925941167154,10,0
8,2,256,128,32,4,128,2,256,64,181.953536,391.5160369751888,10,0
32,1,64,32,64,32,8,8,1024,16,12.816448,124.35458357609942,10,0
32,32,256,16,32,8,32,1,128,64,0.0,2099.2571924181625,10,0
32,32,64,32,64,1,128,8,128,512,4475.372512,595.2598699271435,10,0
16,4,8,64,128,64,4,16,4,16,428.345344,66.42762846497949,10,0
4,32,128,128,16,2,64,4,1024,128,132.28544,54.394273029616905,10,0
16,1,32,8,16,1,1,128,256,128,44.986368,32.181415438122315,10,0
16,16,16,4,64,8,8,32,8,256,195.884032,77.34082355838672,10,0
16,8,8,128,16,256,4,1,8,512,27.677696,130.38823722605372,10,0
32,2,8,4,32,256,128,4,512,128,44.189696,39.83906856005999,10,0
16,32,64,64,64,4,8,2,1024,32,79.712256,153.13737051150358,10,0
8,2,512,4,8,8,1,8,1024,32,5.5296,236.7009322971597,10,0
8,16,32,16,8,256,8,16,32,128,41.397248,145.60556889882355,10,0
64,32,32,16,64,16,16,4,16,512,3158.739968,602.1023418194744,10,0
4,16,32,16,8,256,2,16,1024,64,14.626816,84.90545997309042,10,0
32,16,256,32,32,1,8,4,64,32,458.5216,396.1763588914699,10,0
8,2,128,64,16,4,4,2,8,128,106.284032,171.65498627889994,10,0
16,128,256,64,16,2,1,2,8,256,456.423392,973.5684965066604,10,0
4,2,64,4,16,1,2,8,512,256,3.33824,53.82026160875652,10,0
8,4,128,128,64,8,4,16,256,128,0.688128,53.73183407290178,10,0
16,8,16,16,32,32,16,1,32,4,320.406528,81.51337174608253,10,0
16,32,256,32,16,8,64,1,128,128,0.0,2182.1199644446256,10,0
8,8,8,16,256,16,1,32,512,32,865.04352,1066.10281976561,10,0
4,64,128,1024,4,64,1,32,256,64,37.989376,189.27025524841247,10,0
8,16,128,32,16,16,64,8,1024,8,61.845504,51.9927099324886,10,0
8,4,4,8,32,2,16,1,128,4,169.13616,42.178512512682,10,0
16,4,32,4,32,2,4,1,256,512,179.876864,131.31258000815794,10,0
16,4,64,16,64,1,1,4,64,4,387.52256,338.19493873246347,10,0
4,1,8,16,16,4,2,8,1024,128,4.421632,55.22548883202771,10,0
8,2,64,64,128,2,16,32,1024,128,4.82816,47.87269498517406,10,0
64,1,128,128,64,2,1,8,128,16,197.990304,369.187382739508,10,0
4,8,32,8,8,2,32,8,128,512,54.992896,36.16339441403328,10,0
4,8,256,64,8,1,128,4,128,4,2963.5072,194.16271899466668,10,0
4,8,32,128,32,64,512,1,1024,64,21.564416,103.28985642433808,10,0
4,32,64,4,4,64,8,4,64,16,195.550208,49.12244406835792,10,0
16,8,8,4,16,8,2,8,1024,128,11.63792,89.52249143648199,10,0
32,1,256,256,32,8,2,2,2,2,0.0,2248.4810674787045,10,0
4,1,8,64,128,8,1,32,512,128,49.769472,127.30835320034114,10,0
32,4,64,32,32,16,16,4,16,1024,443.176928,89.87555830014085,10,0
32,1,8,32,32,128,16,2,64,32,51.22048,48.01314974747022,10,0
4,2,64,64,4,16,16,2,64,64,43.316224,90.84055103700668,10,0
8,1,256,128,16,16,16,64,512,1024,14.070816,107.56417665524668,10,0
4,128,128,32,8,8,8,16,16,64,2053.65136,270.87808417460906,10,0
8,64,64,64,64,1,16,8,32,32,425.253888,176.68023348826182,10,0
8,8,64,16,16,1,1,16,1024,32,15.592448,114.65531911342876,10,0
64,2,16,64,256,4,1,1,64,8,281.619424,1231.0931222104198,10,0
16,4,32,32,128,4,2,256,64,512,25.24672,146.23624088423534,10,0
512,4,4,64,512,16,1,32,4,32,14182.02432,1995.881908941133,10,0
4,1,32,8,128,32,8,2,8,512,33.591296,279.8334307485612,10,0
8,16,32,128,32,8,8,8,512,1024,17.414144,129.73338984072174,10,0
8,128,128,8,32,2,16,16,32,64,2478.330848,532.4350978033632,10,0
4,32,128,32,16,8,1,1,1,256,642.826112,617.2582416828259,10,0
8,2,32,128,16,64,32,4,64,64,26.682368,118.26349883960286,10,0
16,128,256,1024,32,8,64,1,512,4,0.0,2135.1389215715017,10,0
8,4,8,64,256,8,1,4,256,8,628.935648,385.5020592996367,10,0
4,2,4,512,64,128,8,128,64,256,24.131584,94.83543244398854,10,0
4,8,128,8,64,4,512,2,1024,8,184.50336,96.9724118712815,10,0
16,256,512,512,16,1,128,1,256,32,0.0,2021.792958381954,10,0
4,8,32,32,32,2,2,2,32,8,24.049664,122.9036657059556,10,0
128,1,16,4,128,8,64,4,128,32,387.314688,113.4235486913934,10,0
4,8,16,32,16,128,4,4,64,8,25.27232,94.83914669260024,10,0
16,1,8,4,256,8,2,32,1024,1024,9.181184,93.44854341893448,10,0
32,64,256,4,32,2,4,16,128,64,256.007136,443.91065602121415,10,0
4,256,1024,4,4,1,16,8,1024,8,312.036352,207.0310046731971,10,0
128,8,32,4,128,8,2,4,256,1024,91.063456,180.83076001070648,10,0
4,16,256,32,8,8,8,64,64,64,36.993024,128.1954959493401,10,0
4,32,32,256,8,128,4,8,512,512,5.426176,78.61403620041054,10,0
8,2,128,16,64,1,2,8,512,512,17.887232,180.77842003703591,10,0
256,1,16,256,256,16,4,2,16,8,816.734208,480.5582480463347,10,0
16,16,32,128,32,64,8,8,1024,8,35.508224,167.09784761428364,10,0
64,4,128,1024,64,8,8,32,512,1024,5.393408,86.83513338663042,10,0
32,16,16,32,512,2,2,2,1024,16,0.0,1898.5931681296272,10,0
4,8,8,4,128,64,4,2,16,256,14.216192,114.10071626355136,10,0
8,1,64,32,16,16,8,8,256,64,8.001536,93.0877711524786,10,0
16,8,128,16,32,1,2,1,1024,1,250.172544,602.019784025682,10,0
4,4,32,8,4,64,1,16,1024,128,2.973696,53.948682105367496,10,0
128,8,8,8,128,64,2,1,64,256,338.912256,451.16595370891343,10,0
128,16,16,32,128,2,4,4,256,32,803.9424,496.24438200877006,10,0
64,32,64,4,128,1,1,8,32,16,0.0,1897.5362523390645,10,0
4,2,256,8,8,4,8,16,64,32,47.694816,30.965443191012763,10,0
64,4,16,16,128,2,128,2,1024,128,582.55664,180.13825566368584,10,0
16,2,128,8,32,4,1,64,2,1024,8.379392,63.87821587787304,10,0
16,2,16,64,32,4,16,1,1024,1024,89.736192,76.49338027809763,10,0
8,2,8,8,32,32,16,32,32,64,95.167488,34.554595539044065,10,0
4,128,1024,8,4,1,32,8,512,64,620.423168,124.29324457475848,10,0
8,1,4,8,512,16,32,1,128,256,20.417696,147.72719404541044,10,0
16,8,16,64,16,64,64,1,1024,8,34.917376,177.8420806662334,10,0
8,64,128,16,8,4,16,32,16,32,4858.939392,285.47722863960024,10,0
8,2,4,4,8,1,256,1,512,512,143.553664,43.53722037105324,10,0
8,2,64,4,16,64,2,256,1024,512,1.03936,41.42121442097911,10,0
16,2,8,4,256,32,2,1,512,64,43.53024,216.5111717920377,10,0
32,1,4,4,32,64,4,4,256,128,7.380992,71.07266450274969,10,0
8,1,128,4,16,16,1,8,256,16,10.489856,154.84247813136906,10,0
8,8,16,8,8,128,4,16,16,128,69.014528,37.1347735474424,10,0
4,32,512,16,4,1,16,8,32,256,473.483264,71.21992392159228,10,0
128,16,32,4,128,1,2,1,2,32,0.0,2176.380902232064,10,0
4,2,64,8,32,32,16,4,128,256,8.617984,71.35113907416327,10,0
32,8,16,8,256,4,2,32,1024,64,1537.268736,509.59657093661326,10,0
32,2,8,32,32,8,16,2,1024,128,4.909056,74.6348520259622,10,0
8,4,16,32,256,16,1,128,1,512,255.69696,379.7303127420696,10,0
4,128,512,16,8,2,128,4,128,512,4600.367104,346.76195791223773,10,0
8,2,4,4,16,16,8,4,512,256,9.94816,99.216991354524,10,0
16,128,128,4,16,8,2,1,16,128,695.641056,1528.7487425307638,10,0
64,32,32,32,64,1,32,8,512,128,452.621312,466.96534403591767,10,0
8,8,8,256,64,32,16,1,256,2,21.729376,102.21631486928652,10,0
128,8,8,32,256,4,16,16,512,64,2463.839232,600.7814037156006,10,0
32,8,16,64,64,16,1,128,32,256,487.32672,178.97370008809708,10,0
64,32,32,4,64,2,1,16,8,1024,989.170656,1435.0907743749467,10,0
32,1,8,16,64,2,1,16,8,512,12.853248,97.28749005816822,10,0
8,4,4,4,16,2,16,2,1024,4,66.818208,35.518526156110354,10,0
4,64,128,4,4,64,1024,1,1024,32,6216.105984,431.4922509894636,10,0
32,4,16,4,64,4,8,128,32,1024,82.778112,49.832838424364645,10,0
8,32,32,16,8,2,2,128,64,1024,111.488,71.25469422101905,10,0
16,2,4,16,256,4,16,64,32,256,104.325024,39.35893683912475,10,0
16,64,128,16,64,4,2,8,64,256,132.238304,989.1958049029644,10,0
4,2,8,8,64,2,1,16,4,64,177.26976,61.229271829101336,10,0
16,16,128,8,16,1,512,1,1024,4,10425.843712,1848.249235766148,10,0
16,4,32,256,128,8,1,128,512,512,25.945216,216.6856755705088,10,0
8,4,4,16,16,256,32,2,128,16,146.778112,39.63103115221016,10,0
8,128,128,128,64,16,2,2,8,512,0.0,2280.9069001407192,10,0
4,16,64,1024,32,32,64,8,1024,1024,9.17504,72.14174485680314,10,0
4,4,64,16,32,64,16,4,16,32,45.601792,40.109587264111525,10,0
8,4,32,8,8,256,2,1,16,8,84.359264,78.66185707675118,10,0
